"name","lat","lon","gasoA","gasoB","gas95","gas98","id"
"REPSOL",41.478917,1.883722,1.179,,1.279,1.379,2825
"GALP",41.376861,2.044806,1.164,,1.259,1.389,2988
"PETROMIRALLES",41.387028,2.037556,1.089,,1.209,,12597
"SERVICIOS PETROLIFEROS",41.394056,2.051111,1.115,,1.229,1.309,2329
"REPSOL",41.392667,2.0365,1.149,,1.239,1.379,1830
"E/S SANT FOST",41.515194,2.215,1.119,0.73,1.229,1.349,10339
"AREA SFOST",41.530333,2.22175,1.059,,1.169,,12936
"CARREFOUR",41.750556,1.862139,1.069,,1.159,1.369,1695
"SARAS ",41.74475,1.858,1.059,,1.109,1.319,1645
"REPSOL",41.758083,1.840028,1.179,,1.289,1.429,2243
"REPSOL",41.773139,1.881472,1.159,,1.249,1.389,2292
"PETRO-PINTO,S.L.",41.754111,1.871083,0.989,,1.107,1.29,10018
"CARBURANTS SANT ISCLE",41.622444,2.574889,1.169,,1.265,,1599
"TAMOIL",41.769639,1.789444,1.159,,1.259,1.299,1671
"PETROCAT DIRECTE",41.778389,1.802583,1.079,,1.179,,1670
"SHELL",41.371278,2.077611,1.129,,1.255,1.395,8402
"PETROCAT",41.367389,2.057833,1.169,,1.275,1.399,2792
"OIL PRIX",41.367639,2.061889,1.049,,1.159,1.279,8042
"GALP",41.367639,2.065917,1.079,,1.189,1.299,1693
"3 PUNT TRES",41.374639,2.072843,1.13,,1.22,1.35,1538
"REPSOL",41.380083,2.064472,1.175,,1.279,1.419,2479
"BRIGHT SERVICE",41.37875,2.076917,1.175,,1.289,1.429,2065
"ESCLATOIL",41.379528,2.063306,1.049,,1.149,,1684
"REPSOL",41.484778,1.854667,1.189,,1.289,1.389,2085
"LA BENCINERA",41.390028,1.599194,1.159,,1.249,1.359,1578
"SARAS ENERGIA ",41.238583,1.752833,1.129,,1.225,1.365,1752
"REPSOL",41.256,1.778861,1.219,,1.249,1.389,2426
"LOWCOSTFUEL",41.237556,1.75525,1.069,,1.169,,12935
"NINGUNO",41.451528,1.697694,1.159,,1.259,1.379,9835
"SHELL",42.070389,2.290806,1.089,,1.219,1.369,9166
"REPSOL",41.745028,1.578861,1.179,,1.279,1.379,2826
"REPSOL",41.745833,1.580083,1.179,,1.279,1.379,2827
"GALP",41.607944,2.604917,1.153,,1.259,1.353,3032
"NADA ",42.096722,2.222861,1.069,,1.189,1.299,1587
"SANT QUIRZE 2000",41.528889,2.087444,1.189,,1.279,1.419,2782
"WENCES",41.521806,2.092806,1.039,0.699,1.159,,13700
"PETROCAT DIRECTE",41.520417,2.038167,1.039,,1.169,,1673
"REPSOL",41.535694,2.085111,1.179,,1.309,1.429,2808
"ALCAMPO",41.528639,2.090972,1.015,,1.115,1.315,12474
"GALP",41.435556,1.778111,1.059,,1.179,,11051
"PERE AMAT",41.437472,1.782194,1.069,0.789,1.179,,2839
"REPSOL",41.425611,1.781056,1.149,,1.249,1.369,2762
"REPSOL",41.700722,1.793306,1.149,0.9,1.239,1.379,2208
"ESCLATOIL",41.664917,1.860694,1.029,,1.129,,12340
"PETRONOR",41.668694,1.854167,1.159,,1.279,1.379,2529
"REPSOL",41.566139,2.519556,1.159,,1.259,1.389,2550
"PETROCAT",42.061472,2.273222,1.019,,1.129,,1814
"GALP",41.400306,2.006861,1.019,,1.169,,2315
"PETROMIRALLES",41.402944,1.99725,1.129,,1.209,1.332,2041
"GALP",41.405944,2.00475,1.089,,1.219,1.309,1727
"SHELL",41.385194,2.009056,1.098,,1.209,,12328
"REPSOL",41.386417,2.005917,1.179,,1.249,1.369,2802
"REPSOL",41.444583,2.210583,1.179,,1.275,1.395,2238
"CEPSA",41.454222,2.217333,1.139,,1.249,1.364,2297
"BP",41.645,2.231306,1.179,,1.269,1.416,2765
"GALP",41.313861,1.652389,1.169,,1.259,1.359,1774
"AREA CABRERÈS",42.032056,2.362917,1.035,0.679,1.179,1.405,1563
"ZONA DIESEL ",42.041306,2.413333,1.039,,1.179,,1664
"PETROMIRALLES",41.490972,1.513444,1.029,,1.139,,1597
"TAMOIL",41.693556,2.454611,1.099,,1.199,1.269,10752
"REPSOL",41.657444,2.450278,1.159,,1.279,1.379,2213
"CEPSA",41.686028,2.443667,1.149,,1.245,1.36,2981
"CEPSA",41.535556,2.192833,1.165,,1.245,1.36,2975
"CEPSA",41.518833,2.195444,1.165,,1.249,1.364,2976
"CEPSA",41.534167,2.17,1.165,,1.249,1.364,2228
"SHELL",41.539306,2.165667,1.119,,1.255,1.395,11796
"SHELL",41.532778,2.152889,1.124,,1.265,1.405,11841
"REPSOL",41.539583,2.187111,1.179,0.826,1.269,1.369,2814
"REPSOL",41.531944,2.193889,1.189,,1.279,1.379,2818
"REPSOL",41.526139,2.168083,1.189,,1.289,1.429,10319
"REPSOL",41.526417,2.166611,1.189,,1.289,1.429,2344
"BP",41.535361,2.183972,1.164,,1.274,1.416,2056
"ESCLATOIL",41.516806,2.193944,1.029,,1.129,,13080
"LOWCOSTFUEL",41.544667,2.174472,1.069,,1.169,,12570
"MARINÉ",41.538806,2.164139,1.067,,1.167,,12754
"GAS NATURAL FENOSA",41.53875,2.164111,,,,,13595
"GALP",41.632889,2.704139,1.104,,1.234,1.299,1635
"REPSOL",41.779139,1.851972,1.159,,1.249,1.389,2797
"PETRO PINTÓ",41.783556,1.847194,0.988,,1.109,,13007
"GASUIR",41.614,2.144639,1.129,,1.259,,13152
"REPSOL",41.615528,2.137083,1.179,,1.279,1.399,1842
"BLANCA",41.83475,2.273111,1.029,,1.169,,1677
"REPSOL",41.238528,1.827417,1.219,,1.249,1.389,2449
"SARAS ENERGIA ",41.249222,1.813194,1.179,,1.215,1.315,1742
"AMAT OIL",41.426222,1.802556,1.069,,1.179,,13563
"U. S. SÚRIA *ROVIRA*",41.835667,1.764833,1.019,,1.159,,12349
"REPSOL",41.827361,1.756083,1.159,,1.269,1.409,2556
"PETROCAT",41.748833,2.262694,1.129,,1.229,1.369,1867
"REPSOL",41.738111,2.266944,1.159,,1.259,1.399,2531
"AREA DE SERVEIS TARADELL,SL",41.883528,2.283806,1.069,0.8,1.189,1.299,1596
"REPSOL",41.491917,2.333944,1.219,,1.329,1.449,2223
"GALP",41.493028,2.333917,1.207,,1.307,1.437,2932
"GALP",41.555889,1.991972,1.099,,1.199,1.389,1865
"GALP",41.555806,2.007621,1.025,,1.125,,2992
"BP",41.575333,2.007,1.149,,1.239,1.379,2246
"BALLENOIL",41.559278,2.037667,0.999,,1.157,,12287
"SARAS ENERGIA",41.545722,2.0275,1.105,,1.186,1.299,1734
"PETROCAT DIRECTE",41.581167,2.025194,1.029,,1.169,,1540
"PETROCAT DIRECTE",41.553389,2.007722,1.029,,1.169,1.355,8127
"PETROCAT DIRECTE",41.562361,2.034694,1.029,,1.169,,10662
"PETROCAT DIRECTE",41.543139,2.050611,1.039,,1.179,,8129
"PETROCAT DIRECTE",41.541917,2.0505,1.039,,1.179,,8130
"PETROCAT DIRECTE",41.543639,2.032778,1.145,,1.225,,10669
"CARREFOUR",41.579944,2.035,1.079,,1.199,1.359,1690
"CEPSA",41.549444,2.015778,1.165,,1.246,1.361,2236
"CEPSA",41.551722,2.0265,1.165,,1.246,1.361,2968
"CEPSA",41.558389,2.030806,1.165,,1.246,1.361,2973
"CEPSA",41.558028,2.030722,1.165,,1.246,1.361,2974
"PETROCAT",41.5915,2.038222,1.165,,1.225,1.349,2064
"PETROCAT",41.548056,2.040417,1.165,,1.225,1.355,1855
"REPSOL",41.558444,2.024278,1.185,,1.245,1.385,2456
"REPSOL",41.558833,2.024056,1.185,,1.245,1.385,2457
"CAMPSA EXPRESS",41.537444,2.027917,1.055,,1.159,1.289,10546
"PETROLOWCOST",41.557472,2.035333,1.038,,1.168,,12036
"Q8",41.585333,2.019149,1.149,,1.239,1.389,1724
"REPSOL",41.533167,2.035361,1.109,0.849,1.259,1.369,2835
"PETRO7 - PETROLIS INDEPENDENTS",41.534472,2.033778,1.054,,1.158,,12280
"BENZEGAR",41.570417,2.008444,1.129,,1.229,1.379,3025
"ESCLATOIL",41.570083,2.004694,1.029,,1.129,,13203
"REPSOL",41.540861,1.990278,1.159,,1.229,1.329,1844
"OCTOPO",41.580472,2.023139,1.029,,1.169,1.309,13347
"PETRONIEVES, S.L. ",41.576194,2.017028,1.039,,1.179,1.309,2984
"PETRO VALLES",41.569472,2.027167,1.019,,1.159,,2003
"PETRO VALLES",41.569278,2.025444,1.019,,1.159,,1537
"PETRO VALLES",41.581556,2.032944,1.019,,1.159,1.289,12626
"COBASA",41.55275,2.039944,1.059,,1.165,,9130
"TREVOL",41.553361,2.011833,1.159,,1.249,1.388,2466
"NEW IBERITAL",41.539,2.034667,1.019,,,,11644
"CEPSA",41.845,2.233278,1.165,,1.249,1.364,2781
"CEPSA",41.845083,2.23225,1.165,,1.249,1.364,2054
"SHELL",41.85325,2.234861,1.029,,1.129,,8213
"CEPSA",41.719528,2.735361,1.105,,1.185,1.3,10315
"CEPSA",41.693972,2.723667,1.165,,1.245,1.36,2931
"LA FARINERA",41.707944,2.720889,1.059,,1.169,,11457
"ESCLATOIL",42.055528,2.258028,1.029,,1.129,,11628
"ESCLATOIL",42.039528,2.274861,1.029,,1.129,,13256
"GALP",42.048694,2.253,1.092,,1.188,1.303,1638
"PETRONOR",41.536889,1.679778,1.159,,1.265,1.365,1829
"BONAREA",41.3655,1.985083,0.992,,1.088,,1613
"CEPSA",41.593444,1.897389,1.119,,1.189,1.304,9492
"CEPSA",41.592667,1.89825,1.119,,1.189,1.304,9493
"PETROALFA",41.592917,1.912722,1.059,,1.149,,12986
"PETROCAT",41.6125,1.888889,1.165,,1.283,1.398,1699
"PETROCAT",41.611139,1.891361,1.165,,1.266,1.381,1700
"CEPSA",41.643611,2.518028,1.165,,1.259,1.374,2072
"VALLIWASH-PETROMIRALLES",41.389083,1.944667,1.129,,1.249,,13610
"PETRONIEVES, S.L.",41.390472,1.885472,1.109,,1.229,1.309,11513
"GALP",41.379556,1.919694,1.137,,1.253,1.403,8288
"REPSOL",41.38275,1.927528,1.159,,1.299,1.409,2452
"BP",41.525611,2.293083,1.159,,1.279,1.429,10341
"ESCLATOIL",41.945917,2.253111,1.029,,1.129,,1686
"DYNEFF",41.938083,2.254667,1.039,,1.149,,3022
"PETROLIS INDEPENDENTS - PETRO7",41.945417,2.25175,0.998,,1.098,,1746
"SHELL",41.942194,2.253944,1.099,0.719,1.219,1.369,9147
"FEIXAS AULET",41.984556,2.310056,1.069,0.679,1.179,1.329,1663
"ZONA DIESEL",41.947278,2.271167,1.009,0.659,1.119,,1661
"BONAREA",41.939778,2.249083,0.994,,1.09,,10904
"BP",41.93375,2.266194,1.139,,1.269,1.411,10182
"REPSOL",41.928111,2.245583,1.169,,1.279,1.399,2515
"CEPSA",41.920667,2.252833,1.145,,1.245,1.36,1791
"GADCAR",41.929611,2.266389,1.009,,1.119,1.349,1698
"REPSOL",41.928167,2.244667,1.169,,1.279,1.399,2516
"GMOIL",41.946083,2.264417,0.979,,1.079,,13481
"REPSOL",41.952222,2.277472,1.169,,1.249,1.389,2275
"REPSOL",41.275028,2.048222,1.209,,1.309,1.409,2501
"CARREFOUR",41.308944,2.012556,1.099,,1.199,1.359,1694
"GALP",41.312194,2.015861,1.119,,1.209,1.289,1639
"GALP",41.3215,2.030639,1.119,,1.209,1.289,3018
"BALLENOIL",41.317639,2.031028,1.049,,1.169,,12621
"ES VILAMARINA",41.311028,2.025417,1.039,,1.159,,13257
"BP VILADECANS",41.310167,2.018361,1.138,,1.249,1.391,1802
"GAS NATURAL FENOSA",41.318472,2.036139,,,,,13378
"BONAREA",41.562833,1.979444,0.992,,1.087,,12411
"REPSOL",41.562278,1.967583,1.159,,1.235,1.335,2342
"REPSOL",41.346222,1.703667,1.179,,1.289,,2477
"CEPSA",41.350083,1.720944,1.165,,1.254,,2853
"SERVICIOS PENEDES SA",41.350611,1.705639,1.16,0.796,1.253,1.343,1553
"ESCLATOIL",41.348167,1.710333,1.029,,1.159,,1681
"ESCLATOIL",41.332167,1.679278,1.029,,1.159,,12982
"PETROMIRALLES",41.338944,1.687583,1.099,0.81,1.209,,2033
"BY ENERGY",41.334722,1.700083,1.099,,1.219,,13623
"MEROIL",41.341722,1.694611,1.16,,1.251,1.341,1622
"REPSOL",41.551778,2.285083,1.189,,1.299,1.439,2517
"REPSOL",41.220889,1.738556,1.189,,1.269,1.399,2807
"CEPSA",41.239028,1.726111,1.155,,1.249,,2313
"AVIA",41.227444,1.737,1.039,,1.129,1.199,1623
"GALP",41.228278,1.735833,1.139,,1.209,1.319,1845
"GALP",41.228556,1.737056,1.139,,1.209,,2983
"BP",41.230167,1.73925,1.15,,1.219,1.361,2887
"BP",41.219333,1.721806,1.15,,1.219,1.361,2888
"CEPSA",41.232333,1.736278,1.139,,1.209,1.324,2884
"GASUIR",41.222861,1.738722,1.099,,1.219,,12815
"SIMPLY",41.221667,1.736861,1.029,,1.119,1.189,2053
"REPSOL",41.511278,2.361389,1.219,,1.329,1.449,1808
"BENZINERA  "" 38 """,41.512361,2.384565,1.029,,1.139,1.289,8232
"BPOIL",41.495722,2.379121,1.179,,1.278,1.421,9475
"MEROIL",41.511583,2.381111,1.129,,1.229,1.299,1626
"CEPSA",42.651972,-3.068028,1.119,,1.199,1.314,4983
"CEPSA",42.650611,-3.069667,1.119,,1.199,1.314,4984
"REPSOL",41.674944,-3.686,1.109,,1.169,1.289,5070
"REPSOL",41.662583,-3.691861,1.125,,1.189,1.299,6038
"AVIA",41.67025,-3.707139,1.098,,1.178,1.309,4736
"ALCAMPO",41.677056,-3.691944,1.073,,1.159,1.279,4969
"BEROIL",41.666444,-3.727861,1.089,0.799,1.189,,13238
"GASOLEOS ARANDA",41.666333,-3.725417,1.083,,1.186,,11831
"NO TIENE",41.665667,-3.733361,1.009,,,,12039
"NORPETROL",42.275306,-3.763167,1.009,,1.119,,12551
"GALP",42.177028,-4.060028,1.109,,1.209,1.329,11228
"REPSOL",42.693778,-3.980611,1.108,0.844,1.199,1.349,5069
"REPSOL",42.417333,-3.207111,1.088,0.798,1.179,1.309,5548
"REPSOL",42.419167,-3.190472,1.109,,1.199,,6051
"E.S.FERREIRA",42.911833,-3.061333,1.065,0.765,1.185,1.285,6045
"BP",42.534556,-3.321083,1.116,,1.199,1.344,10039
"BP",42.534389,-3.32075,1.116,,1.199,1.344,5972
"NORPETROL",42.555889,-3.320056,1.026,0.645,1.122,,9430
"NORPETROL",42.535722,-3.314917,0.939,,1.062,,13946
"SUMINISTROS AGROBUREBA, SL",42.56325,-3.331597,1.029,0.649,1.125,,8990
"CEPSA",42.526028,-3.334111,1.119,,1.199,1.314,4989
"CEPSA",42.528861,-3.332083,1.119,,1.199,1.314,4991
"NORPETROL",42.536278,-3.312902,1.026,0.65,,,9431
"BEROIL",42.300722,-3.835139,1.099,,1.189,,13239
"BEROIL",42.36075,-3.652972,1.099,,1.189,,13802
"URLAVE",42.369417,-3.607611,1.079,,1.18,,4942
"VILLALÓN",42.362528,-3.762083,1.079,,1.159,1.299,9803
"AVIA VISTA ALEGRE",42.358694,-3.695111,1.108,,1.188,1.298,6073
"ODARPI ",42.368111,-3.728194,1.034,,1.115,,12608
"CEPSA",42.310278,-3.702917,1.099,,1.185,1.3,11058
"CEPSA",42.342417,-3.720889,1.099,,1.185,1.3,6006
"REPOSTAR--LAS TERRAZAS",42.364306,-3.711944,1.094,,1.169,1.281,10753
"REPSOL",42.34875,-3.677917,1.109,,1.189,1.299,5532
"REPSOL",42.330333,-3.7005,1.109,,1.189,1.299,6053
"REPSOL",42.337472,-3.711889,1.109,,1.189,1.299,5986
"FUNDACION AIDA CEPSA",42.363611,-3.680694,1.099,,1.185,1.3,6068
"VILLALONQUEJAR",42.370528,-3.718528,1.099,,1.175,1.29,11878
"GALP",42.377917,-3.692611,1.087,,1.173,1.298,5040
"CARREFOUR",42.360694,-3.694778,1.099,,1.189,1.309,12062
"REPSOL",42.364111,-3.622139,1.119,0.823,1.199,1.339,5982
"REPSOL",42.344667,-3.698667,1.109,,1.189,,5989
"REPSOL",42.344583,-3.647944,1.129,,1.209,1.309,6059
"PETRONOR",41.823167,-3.49025,1.109,,1.199,1.329,5544
"REPSOL",42.340083,-3.603194,1.139,,1.219,1.319,5518
"CEPSA",41.648417,-3.78275,1.105,0.779,1.184,1.299,6071
"PETRONOR",42.286667,-4.141333,1.119,0.859,1.209,,5515
"ODARPI",42.286833,-4.145472,1.034,,,,9235
"BP",41.929778,-3.763361,1.114,,1.189,1.314,11691
"AVIA",42.733694,-2.750194,1.086,,1.209,,4944
"AN ENERGETICOS VENTAS DE ARMENTIA",42.722944,-2.696139,1.079,0.68,1.2,,12207
"A.S. LA ESTACION DE ESPINOSA",43.075361,-3.542806,1.099,0.829,1.189,1.329,11947
"VALCARCE",42.275278,-3.897222,1.109,,1.169,,8034
"BEROIL",42.278444,-3.89175,1.069,,1.169,,4970
"SHELL",41.930556,-3.759889,1.119,,1.204,1.324,8403
"REPSOL",41.916222,-3.751139,1.115,0.823,1.185,1.315,5054
"REPSOL",42.294444,-3.8465,1.105,,1.169,1.309,5975
"BEROIL",41.626083,-3.878722,1.089,0.799,1.189,,13254
"CEPSA",41.616306,-3.684833,1.099,,1.199,1.314,5059
"PETRONOR",41.78025,-3.695667,1.115,,1.185,1.315,6011
"REPSOL",41.835056,-3.345889,1.105,,1.195,,6054
"EASY FUEL",42.037389,-3.753889,1.073,,1.179,,10631
"BV-CARBURANTES     "" % DTO """,42.037417,-3.766778,1.069,,1.183,,9008
"CEPSA",42.132361,-3.716806,1.099,,1.199,1.314,5002
"AVIA",42.943167,-3.485278,1.069,0.72,1.189,,12449
"REPSOL",42.945,-3.483,1.119,0.849,1.209,1.339,6004
"ODARPI",42.401528,-4.245167,1.034,,,,12606
"REPSOL",42.403056,-4.238167,1.109,,1.189,1.309,5991
"REPSOL",43.080083,-3.458333,1.115,0.846,1.205,1.335,6018
"E.S. LAS BRUJAS",42.637028,-3.623861,0.999,0.665,1.109,,4938
"AVIA",43.04575,-3.68825,1.008,,1.178,,4959
"CEPSA",41.593833,-3.697222,1.099,,1.199,1.314,5041
"AVIA VIA NORTE",42.686333,-2.961472,1.099,,1.199,1.299,12425
"GALP ",42.68575,-2.932667,1.097,,1.193,1.293,5037
"REPSOL",42.692944,-2.9375,1.099,,1.209,1.309,6041
"REPSOL",42.688306,-2.952944,1.099,,1.209,1.309,5983
"REPSOL",42.688833,-2.95275,1.099,,1.209,1.309,5984
"E.LECLERC",42.6955,-2.95175,1.02,,1.14,,4753
"BEROIL",42.696583,-2.91525,1.069,,1.159,,13372
"CEPSA",42.441056,-3.494,1.099,,1.199,1.314,5005
"REPSOL",41.781611,-3.929972,1.115,0.808,1.179,1.289,6028
"AVIA",42.734833,-3.414722,1.049,0.699,1.159,,4920
"GALP",41.824917,-3.703972,1.119,,1.199,1.329,5036
"ES HERMANOS OLALLA",41.978583,-3.142333,1.025,,1.119,,13038
"REPSOL",42.632417,-3.110028,1.115,,1.185,1.315,5534
"CEPSA",41.573639,-3.7055,1.099,,1.199,1.314,5007
"SHELL",42.417361,-3.520556,1.119,,1.199,,8404
"REPSOL",42.404111,-3.549583,1.125,,1.195,1.325,5078
"REPSOL",42.40475,-3.549556,1.125,,1.195,1.325,5079
"GALP",41.972694,-3.041972,1.109,,1.189,1.319,5038
"VIVAR DEL CID",42.426861,-3.681639,1.074,,1.159,1.289,4918
"PINAROIL S.L.",42.027639,-3.322972,1.049,,1.175,,10164
"REPSOL",41.6985,-3.923194,1.115,0.808,1.179,1.289,6042
"CORIDU",41.690528,-3.925778,1.119,0.727,,,9215
"BEROIL, S.L.",42.37675,-3.590833,1.099,0.799,1.189,,4908
"REPSOL",42.023583,-3.29225,1.129,,1.219,1.339,5998
"GALP",42.245833,-3.703139,1.119,,1.199,1.329,5074
"GALP",42.245333,-3.705972,1.119,,1.199,1.329,5028
"SHELL",42.226389,-3.70725,1.119,,1.204,,8405
"REPSOL",42.399444,-4.038056,1.109,,1.189,1.309,9709
"ODARPI",42.5565,-4.203167,1.034,,1.115,,12607
"E.S. BASURTO, S.L.",42.806222,-3.390056,1.019,0.71,1.165,1.265,9284
"REPSOL",41.633528,-3.578028,1.129,,1.219,1.359,5545
"GALP",42.978611,-3.222722,1.109,0.785,1.199,,5043
"REPSOL",43.166972,-3.229222,1.115,,1.205,,6052
"BEROIL",43.158583,-3.235833,1.069,,1.159,,13638
"PETRONOR",43.111639,-3.266222,1.115,0.846,1.205,,6046
"TOBALINOIL",42.790083,-3.264778,1.087,,1.195,,10980
"AVIA",42.970555,-3.84943,1.008,,1.178,1.263,4940
"CEPSA",42.739889,-4.141444,1.129,0.839,1.229,,5056
"CEPSA",42.512111,-4.010778,1.099,0.779,1.175,1.29,5019
"REPSOL",42.290333,-3.704944,1.109,,1.189,1.309,5994
"REPSOL",42.290056,-3.703306,1.109,,1.189,1.309,5993
"REPSOL",42.309056,-3.723556,1.105,,1.169,1.309,5076
"SHELL",42.306722,-3.73225,1.119,,1.199,1.329,8406
"BEROIL",42.308861,-3.702722,1.069,,1.169,,13236
"REPSOL",42.340889,-3.767,1.104,0.84,1.196,1.306,6008
"REPSOL",42.040694,-3.752778,1.125,0.848,1.214,1.354,6026
"REPSOL",42.041028,-3.751667,1.125,0.848,1.214,1.354,6025
"COOP. ARLANZA",42.043611,-3.750306,1.049,,,,9306
"E.S.SAIZ",42.379861,-3.928167,1.069,0.669,1.165,1.25,4750
"CEPSA",42.219944,-3.999139,1.099,,1.189,1.309,5024
"E.S. RIVERA",42.940389,-3.570556,0.969,0.719,1.099,,4934
"AVIA",42.920389,-3.581222,0.999,0.689,1.149,,4737
"AVIA",42.189111,-4.036889,1.09,,1.18,1.28,5039
"CAMPSA",40.192694,-6.17725,1.135,0.845,1.205,,5887
"REPSOL",39.164306,-6.264417,1.125,,1.199,1.299,7533
"VALCARCE",39.2895,-6.32775,1.149,0.767,1.209,,12085
"REPSOL",40.267611,-5.909611,1.125,,1.199,1.299,5936
"CEPSA",40.265083,-5.917028,1.143,,1.199,1.314,8266
"SARAS",39.426167,-6.690972,1.129,0.77,1.239,,8320
"REPSOL",39.791194,-5.696167,1.149,,1.219,1.359,5929
"CEPSA",39.828056,-5.660639,1.148,,1.218,1.358,8407
"CAMPSA",39.173194,-6.044889,1.119,,1.199,1.339,7562
"CEPSA",39.478417,-6.574694,1.145,0.8,1.234,1.361,5944
"REPSOL",40.319167,-5.858028,1.079,,1.179,,7523
"VALCARCE",39.851778,-5.629528,1.159,0.799,1.239,,7595
"GASOLINERA LOS IBORES",39.785778,-5.476694,1.099,0.799,1.199,1.299,8003
"CEPSA",39.616694,-6.764028,1.143,0.766,1.229,,7577
"REPSOL",40.200778,-5.7965,1.089,,1.179,,5910
"REPSOL",39.482028,-6.362583,1.089,,1.199,1.339,5946
"REPSOL",39.38325,-6.348778,1.125,,1.199,1.299,5903
"REPSOL",39.494611,-6.418306,1.089,,1.199,1.339,7553
"REPSOL",39.462083,-6.3835,1.089,,1.199,1.339,5816
"CEPSA",39.453806,-6.383833,1.143,0.859,1.199,1.314,7592
"CARREFOUR",39.468194,-6.396306,1.109,,1.209,,5854
"GALP",39.442806,-6.3485,1.079,,1.189,1.339,9344
"GALP",39.464917,-6.296722,1.089,,1.189,1.329,9347
"PETROCAR",39.45575,-6.367278,1.047,,1.169,,12656
"REPSOL",39.469417,-6.382444,1.119,,1.204,1.344,7588
"SHELL",39.453444,-6.365528,1.076,,1.184,1.342,8408
"PETROGOLD",39.493111,-6.369667,1.049,,1.169,,12841
"SETTRAN",39.437972,-6.373333,1.094,,,,13336
"REPSOL",40.32575,-6.292389,1.079,,1.199,,7569
"GALP",39.216972,-5.787833,1.109,0.919,1.179,,7599
"LA PISTA S.L.",39.793917,-6.386611,1.125,,1.199,,7542
"REPSOL",39.547833,-6.437028,1.119,,1.189,,7509
"COOPRADO",39.550472,-6.419111,1.039,,1.149,,13245
"CEPSA",39.546833,-6.41175,1.109,,1.199,1.314,5875
"GALP",40.023833,-6.596139,1.097,0.767,1.199,,7597
"ESTACION DE SERVICIO CASTAÑAR",39.625083,-5.418583,1.099,0.799,1.199,,10521
"REPSOL",39.826083,-6.775111,1.089,0.798,1.199,,7563
"IBERDOEX",40.110139,-6.786556,1.089,0.779,1.149,,10630
"REPSOL",39.98625,-6.5305,1.099,,1.199,,7574
"REPSOL",39.969139,-6.52125,1.099,,1.199,1.299,7547
"SARAS",39.982444,-6.500417,1.079,0.678,1.169,,5842
"SETTRAN",39.982056,-6.51925,1.094,,,,13338
"REPSOL",40.049833,-5.596611,1.089,,1.179,,5907
"(SIN RÓTULO)",40.113389,-5.719194,1.109,,1.209,,5815
"IBERDOEX",39.644278,-5.641611,1.109,,1.199,,8004
"REPSOL",39.687861,-5.719917,1.159,,1.256,1.382,5897
"BP",39.172361,-5.896972,1.129,,1.189,,5822
"CEPSA",39.982139,-6.295278,1.149,0.799,1.209,1.334,5894
"IBERDOEX",39.708444,-6.543944,1.089,0.65,1.199,,5832
"REPSOL",39.448194,-5.318583,1.119,0.809,1.239,1.399,5932
"IBERDOEX CHIPI",39.451833,-5.331194,,0.769,1.239,,7536
"BATAN",39.972694,-6.373083,1.068,0.758,1.158,,7601
"CAMPSA",40.026194,-5.73175,1.039,0.71,1.159,,5930
"REPSOL",40.055139,-5.757556,1.149,0.8,1.239,1.43,7554
"   PETROL STATION",40.059528,-5.747278,1.039,,1.159,,13176
"CEPSA",40.051083,-5.744667,1.143,,1.199,,5893
"REPSOL",39.333333,-5.479444,1.15,0.865,1.234,1.362,7543
"E.S. LOSAR",40.115639,-5.596333,1.099,,1.189,,7598
"REPSOL",39.138611,-5.621083,1.079,,1.189,,11293
"IBERDOEX",39.412861,-5.784444,1.093,0.815,1.185,1.305,5833
"REPSOL",39.456028,-6.453667,1.109,,1.189,,10830
"IBERDOEX",39.451028,-6.502139,1.085,,1.196,,5830
"REPSOL",39.976833,-6.046667,1.099,,1.189,,7549
"REPSOL",39.916,-6.246417,1.125,,1.199,1.299,10880
"COOP. SAN ISIDRO",39.982389,-6.051639,1.079,,1.169,,13753
"REPSOL",39.143306,-5.925167,1.119,0.823,1.189,1.329,7586
"SHELL",39.140472,-5.9215,1.059,,1.189,,13498
"CEPSA",39.13275,-5.900556,1.139,0.859,,,5874
"PETRONOR",39.228917,-6.1485,1.119,,1.199,,7565
"REPSOL",40.086944,-6.353056,1.129,0.779,1.199,1.319,7541
"CEPSA",40.081833,-6.328778,1.133,0.779,1.199,1.314,5901
"CEPSA",40.063417,-6.651056,1.079,0.769,1.149,1.264,7515
"REPSOL",40.07325,-6.661222,1.089,0.798,1.199,,5890
"GRUPO CRIADO",40.063778,-6.650972,1.049,,1.139,,12813
"REPSOL",39.891111,-5.52425,1.099,,1.199,1.299,5943
"IBERDOEX",39.901677,-5.546443,1.119,,1.209,,10356
"REPSOL",39.896056,-5.544028,1.099,,1.199,1.299,7522
"REPSOL",39.8745,-5.550944,1.159,,1.229,1.349,11755
"CARBURANTES CAMPO ARAÑUELO S.L.",39.960722,-5.591222,1.019,,1.119,,10095
"SETTRAN",39.892583,-5.5285,1.094,,,,13339
"E.S. VEGAS DE CORIA",40.384861,-6.186028,1.129,0.819,1.219,1.398,11587
"ESTACION SERVICIO NTRA SRA DE LA BLANCA",40.04375,-5.830778,1.069,,1.179,,13303
"GALP",39.859306,-5.4705,1.098,0.79,1.239,,7603
"REPSOL",39.888333,-5.467111,1.159,,1.209,,7591
"IBERDOEX",40.173,-6.676333,1.089,0.809,1.169,1.289,10358
"(sin rótulo)",40.291566,-6.349082,1.085,0.779,1.195,,7486
