"name","lat","lon","gasoA","gasoB","gas95","gas98","id"
"CEPSA",36.747833,-5.822389,1.259,1.023,1.383,,5702
"BALLENOIL",36.754889,-5.821278,1.199,,1.299,,13458
"REPOSTA ARCOS",36.752556,-5.821861,1.219,,1.319,,13477
"CEPSA",36.725167,-5.929278,1.269,,1.379,,11242
"CEPSA",36.195028,-5.917806,1.295,,1.383,1.498,5700
"GALP",36.199556,-5.920917,1.259,,1.354,,5556
"MR.GAS",36.206667,-5.926944,1.159,,1.249,,12832
"BP",36.136444,-5.84425,1.279,,1.369,1.489,12059
"BP LA MONTERA",36.177833,-5.489722,1.275,,1.385,1.523,6993
"BP EL FRESNO",36.171694,-5.4615,1.284,0.983,1.404,1.509,12258
"CARREFOUR",36.18175,-5.440889,1.269,,1.389,1.499,5579
"CEPSA",36.177278,-5.451917,1.289,,1.383,1.498,5706
"CEPSA",36.176611,-5.451417,1.289,,1.383,1.498,5705
"REPSOL",36.2,-5.514944,1.299,0.972,1.409,1.529,10861
"FUELING",36.189944,-5.431222,1.259,,1.369,,13841
"SERVIMALOCA,S.L.",36.184806,-5.430028,1.253,,1.357,,13661
"E.S. SANTA ANA DE LA JANDA",36.348444,-5.816028,1.269,0.891,1.361,,8066
"E.S.BENALUP",36.349833,-5.820167,1.269,,1.361,,11639
"E.S NTRA SRA DEL ROSARIO",36.855889,-5.655111,1.217,,1.319,,13809
"SAN ISIDRO",36.844056,-5.691667,1.279,0.959,,,6487
"CAMPSA",36.824417,-5.741639,1.295,0.966,1.389,,6677
"GALP",36.75825,-5.512694,1.265,,1.358,,8929
"BP LA PEÑITA DE CADIZ",36.495306,-6.267889,1.279,,1.389,1.531,11422
"REPSOL",36.524722,-6.287778,1.289,,1.399,1.499,6799
"REPSOL",36.526639,-6.289389,1.269,,1.399,,6967
"REPSOL",36.508028,-6.268361,1.289,,1.399,1.499,13983
"CEPSA",36.495222,-6.263333,1.275,,1.383,1.498,5707
"REPSOL",36.512611,-6.276278,1.289,,1.399,1.499,6711
"REPSOL",36.498722,-6.27275,1.289,,1.399,1.499,6870
"SHELL",36.501167,-6.271028,1.269,,1.379,1.519,8411
"BP",36.497861,-6.27075,1.279,,1.389,1.532,5679
"REPSOL",36.5025,-6.271111,1.289,,1.399,1.499,6850
"RADIOTAXI",36.491472,-6.264139,1.199,,,,11893
"REPSOL",36.504111,-6.275806,1.289,,1.399,1.499,6895
"E.S. LA ALMORAIMA",36.336944,-5.4075,1.259,0.888,1.359,1.477,11637
"REPSOL",36.381278,-6.115361,1.269,,1.389,1.489,5762
"REPSOL",36.418306,-6.139528,1.269,,1.389,1.489,5789
"REPSOL",36.415417,-6.143028,1.269,,1.389,1.489,6812
"SHELL",36.430444,-6.1425,1.258,,1.378,1.518,8413
"EASYFUEL",36.431333,-6.141944,1.239,,1.349,1.439,13466
"BP",36.427694,-6.151333,1.279,,1.399,1.541,5736
"CEPSA",36.393556,-6.176694,1.279,,1.383,1.498,5691
"CEPSA",36.426639,-6.14425,1.279,1.029,1.383,1.498,5692
"BP URBISUR",36.425389,-6.152639,1.279,,1.399,1.541,6725
"REPSOL",36.396639,-6.167917,1.279,,1.389,1.531,13542
"BP LA BAHIA",36.429333,-6.143528,1.279,,1.399,1.54,5743
"REPSOL",36.441972,-6.143694,1.269,,1.389,1.489,12968
"BP EL FLORIN",36.394194,-6.145778,1.279,,1.399,1.541,12605
"BALLENOIL",36.428444,-6.151083,1.215,,1.317,,13590
"CLC CALIDAD LOW COST",36.426583,-6.154194,1.219,,1.319,,13114
"REPOSTA CHICLANA",36.43925,-6.14375,1.229,,1.329,,12941
"REPSOL",36.388583,-6.11925,1.269,,1.389,,5677
"LAVAOIL",36.401167,-6.16525,1.219,,1.319,,14103
"BALLENOIL",36.393583,-6.16925,1.215,,1.317,,13322
"CEPSA",36.736083,-6.422417,1.289,,1.389,,13666
"CEPSA",36.738833,-6.43275,1.289,,1.389,,5689
"BALLENOIL",36.735806,-6.422611,1.219,,1.329,,13826
"CEPSA",36.746639,-6.384889,1.285,,1.389,1.504,5708
"REPSOL",36.742722,-6.405556,1.289,0.951,1.379,1.479,5721
"REPSOL",36.339833,-6.093639,1.259,,1.399,1.499,6894
"REPSOL",36.281194,-6.089806,1.259,,1.399,1.499,5774
"REPSOL",36.281472,-6.084028,1.259,,1.399,1.499,6816
"PETROLIA",36.284194,-6.084083,1.224,,1.347,,13566
"BP",36.309028,-6.0555,1.282,,1.39,1.49,11642
"BP",36.309917,-6.057056,1.282,,1.39,1.49,11641
"REPSOL",36.868833,-5.806,1.179,0.86,1.279,,6662
"CEPSA",36.760472,-5.367972,1.289,,1.384,,5719
"ECONOIL",36.679611,-6.152889,1.209,,1.309,,13222
"TAMOIL",36.670222,-6.145167,1.269,,1.369,1.399,6991
"REPSOL",36.659917,-6.130444,1.279,0.936,1.399,1.529,13985
"FULL OIL",36.658528,-6.131389,1.205,,1.298,,12991
"SHELL",36.684333,-6.153028,1.269,,1.379,1.519,9896
"A3.81",36.651778,-6.134333,1.207,,1.3,1.35,12954
"ALCAMPO",36.694972,-6.157806,1.197,,1.298,1.35,12475
"SHELL",36.698722,-6.16275,1.279,,1.389,1.529,12099
"SHELL",36.682111,-6.163639,1.279,,1.389,1.529,10520
"GALP",36.68775,-6.15475,1.269,,1.379,1.519,11326
"REPSOL",36.677889,-6.144944,1.279,,1.389,1.519,6721
"GALP ENERGIA",36.679306,-6.147333,1.239,,1.359,,5665
"REPSOL",36.692972,-6.142833,1.289,,1.389,1.519,6927
"REPSOL",36.706694,-6.125028,1.279,,1.389,1.529,6682
"SHELL",36.758528,-6.0715,1.289,,1.389,1.529,8975
"CARREFOUR",36.673417,-6.151306,1.259,,1.369,1.479,5599
"REPOSTA JEREZ",36.708028,-6.114778,1.219,,1.319,,13207
"CEPSA",36.726972,-6.095194,1.279,,1.389,1.509,5686
"CEPSA",36.7815,-6.044722,1.315,,1.406,1.521,6988
"CEPSA",36.78125,-6.043167,1.315,,1.406,1.521,6989
"CEPSA",36.706028,-6.117,1.275,,1.389,1.504,5684
"REPSOL",36.695361,-6.134167,1.279,,1.389,,6813
"REPSOL",36.707083,-6.125056,1.279,,1.389,,6681
"REPSOL",36.634833,-6.074139,1.289,0.989,1.389,,11208
"GALP",36.694278,-6.100917,1.259,,1.379,1.529,11294
"REPSOL",36.671111,-6.121944,1.279,0.931,1.399,1.529,6699
"REPSOL",36.681028,-6.125417,1.279,,1.399,1.529,6665
"LIBRE",36.778722,-6.271917,1.267,,1.367,1.477,10962
"BP",36.673722,-6.110222,1.289,,1.389,1.519,5555
"REPSOL",36.686444,-6.117833,1.289,,1.389,1.519,6883
"GALP ENERGIA",36.697972,-6.111694,1.239,,1.359,1.529,5600
"REPSOL",36.697028,-6.096778,1.279,,1.389,1.529,6893
"REPSOL",36.690056,-6.127417,1.279,,1.399,1.529,6843
"CARREFOUR",36.696917,-6.113278,1.259,,1.369,1.479,11295
"GALP",36.697444,-6.107,1.259,,1.379,,9960
"REPSOL",36.701556,-6.092056,1.279,,1.389,1.529,10862
"REPSOL BUTANO",36.664194,-6.112861,,,,,12571
"GALP",36.524694,-5.981694,1.259,,1.379,1.529,11542
"CAMPSA",36.711556,-6.089194,1.279,0.951,1.389,,5800
"COOPERATIVA LA FLORIDA",36.647972,-5.926306,1.199,0.826,,,12595
"REPSOL",36.649556,-5.934444,1.289,,1.379,,6914
"LIBRE",36.628164,-5.857505,1.279,0.95,1.379,,11172
"REPSOL",36.568944,-6.023556,1.299,0.957,1.419,1.539,12708
"CEPSA",36.421278,-5.435833,1.294,0.945,1.384,1.499,5694
"REPSOL",36.464167,-5.41825,1.299,0.939,1.398,,5761
"CEPSA",36.186639,-5.349861,1.275,,1.383,1.498,5699
"REPSOL",36.199194,-5.34575,1.279,,1.379,1.479,12650
"BP",36.176833,-5.338889,1.279,,1.389,1.531,13170
"CARREFOUR",36.17425,-5.362028,1.269,,1.389,1.499,5576
"SHELL",36.177111,-5.349111,1.229,,1.369,1.519,10103
"OCTANPLUS S.L. AGLA",36.191222,-5.348278,1.187,,1.287,1.387,9884
"E.S.CAMPO DE GIBRALTAR",36.174667,-5.361167,1.255,,1.365,1.479,5608
"REPSOL",36.479472,-5.915833,1.259,,1.359,1.499,6896
"CEPSA",36.460806,-5.929278,1.269,,1.383,1.498,5710
"GALP",36.470667,-5.945861,1.259,,1.369,,12653
"PETRONOR",36.934167,-5.254694,1.279,,1.389,1.509,6912
"REPSOL",36.520167,-5.861222,1.299,,1.399,,5772
"BP",36.7845,-5.558778,1.295,,1.386,,6890
"SHELL",36.586667,-6.219306,1.195,,1.295,,5671
"SP",36.609806,-6.278444,1.248,,1.367,,8006
"E.S. LA LONJA",36.594667,-6.223861,1.185,,1.285,,8021
"CLC CALIDAD LOW COST",36.606778,-6.200583,1.199,,1.289,,13605
"CEPSA",36.609667,-6.209611,1.269,,1.359,,6990
"REPSOL",36.598972,-6.240389,1.289,,1.379,1.499,6808
"BP PUERTO STA. MARIA",36.609,-6.216556,1.279,,1.379,1.521,5792
"SP",36.608889,-6.277861,1.248,,1.367,1.459,8007
"LA VICTORIA",36.609083,-6.216556,1.279,,1.379,1.521,6847
"GRUPO CRIADO",36.591667,-6.2235,1.209,,1.309,1.339,6439
"BP",36.611306,-6.196417,1.279,,1.379,1.521,13567
"LA PUNTILLA",36.588889,-6.234444,1.259,,1.369,1.499,9484
"ARANCIA",36.608361,-6.236,1.239,,1.369,1.459,9260
"REPSOL",36.599583,-6.240222,1.289,,1.379,1.499,6807
"SHELL",36.583889,-6.216972,1.249,,1.359,1.499,11265
"CARREFOUR",36.615083,-6.212056,1.239,,1.379,1.489,5578
"REPSOL",36.642444,-6.260139,1.279,,1.379,,5659
"CEPSA",36.593694,-6.222861,1.269,,1.359,,6992
"PETROL & GO (TRES CAMINOS)",36.469417,-6.173583,1.219,,1.319,,13511
"CEPSA",36.531111,-6.193028,1.259,,1.359,,5690
"B.P.",36.526083,-6.147111,1.279,,1.389,1.531,8017
"LIBRE",36.523583,-6.235278,1.269,,1.389,1.509,12223
"E.S. TRES CAMINOS",36.470889,-6.174611,1.219,,1.319,,11478
"REPSOL",36.50325,-6.144333,1.299,,1.409,,6840
"REPSOL",36.522667,-6.212139,1.299,,1.409,,6984
"MEROIL",36.913861,-5.554528,1.198,0.965,1.318,,7079
"BALLENOIL",36.63275,-6.36725,1.219,,1.329,,13533
"CEPSA",36.622472,-6.362639,1.269,,1.379,,5709
"LAS MARISMAS DE ROTA (L.M.R.)",36.660833,-6.353528,1.259,0.799,1.369,1.479,9680
"CEPSA",36.634917,-6.3905,1.275,,1.383,1.498,12318
"E.S. BP ROTA",36.636056,-6.370889,1.279,,1.399,1.541,13916
"REPSOL",36.632,-6.366556,1.279,0.966,1.389,1.513,6842
"ECONOIL",36.677222,-6.40075,1.225,,1.335,,13931
"CEPSA",36.456361,-6.218722,1.279,,1.359,,5683
"REPOSTA S. FERNANDO",36.474361,-6.204056,1.229,,1.329,,13108
"REPSOL",36.473389,-6.203278,1.269,,1.389,1.529,5785
"CEPSA",36.468639,-6.189139,1.279,,1.383,1.498,5688
"BP CALLE REAL",36.456583,-6.208361,1.269,,1.378,1.535,6750
"BP",36.470861,-6.205833,1.279,,1.389,1.53,5673
"BP",36.471806,-6.203194,1.269,,1.389,1.557,5668
"QP QUALITY PETROLEUM",36.471278,-6.206056,1.219,,1.319,,12868
"GALP",36.612667,-5.810028,1.259,0.859,1.369,,10580
"CEPSA",36.210667,-5.430306,1.289,,1.383,1.498,5696
"CEPSA",36.191333,-5.385722,1.275,,1.383,1.498,5697
"SHELL",36.23075,-5.351611,1.269,,1.379,1.519,6836
"CODES",36.203889,-5.411194,1.264,0.849,1.369,1.477,9407
"REPSOL",36.207222,-5.410139,1.289,0.969,1.389,1.479,6674
"REPSOL",36.173639,-5.37275,1.279,,1.379,1.479,11526
"CEPSA",36.296667,-5.281778,1.275,,1.383,1.498,5698
"U.S. TORREGUADIARO",36.296306,-5.275111,1.209,,1.319,,12915
"PETROL & GO",36.770611,-6.357806,1.219,,1.319,,12758
"E.S. REYCA - AGLA",36.763139,-6.340306,1.249,0.929,1.349,1.469,8018
"BP OIL",36.770389,-6.3465,1.289,,1.399,1.519,5667
"BP OIL",36.771639,-6.356472,1.289,,1.399,1.519,5666
"REPSOL",36.763694,-6.362111,1.289,0.971,1.399,1.499,5652
"SHELL",36.755667,-6.340528,1.268,,1.379,1.519,12837
"SHELL",36.79075,-6.338556,1.272,,1.379,1.519,8418
"REPSOL",36.762972,-6.340694,1.289,,1.399,1.499,13418
"EESS NTRA SRA DE LOS MILAGROS",36.822972,-6.32075,1.269,0.889,1.359,,8019
"CAMPSA",36.865056,-5.169694,1.273,0.951,1.381,,6918
"WINDFUEL TARIFA LOW COST",36.026528,-5.609694,1.229,,1.339,,12956
"TARIFUEL",36.026333,-5.607861,1.229,,1.339,,13009
"REPSOL. MAXIGEL S.L. E.S.Nª Sª DE LA LUZ",36.01875,-5.608944,1.279,,1.389,1.529,6917
"CEPSA",36.037389,-5.620167,1.309,,1.379,1.514,5695
"E.S. SALADILLO",36.067222,-5.531417,1.238,,1.349,1.448,9894
"TARIFA OIL",36.02025,-5.598111,1.229,,1.339,1.469,13932
"PETROLIFEROS DE TAHIVILLA",36.187139,-5.759111,1.279,0.843,1.379,,13722
"REPSOL",36.871722,-6.171722,1.289,0.989,1.399,1.549,6899
"E.S EL BARRIAL S.L",36.862389,-6.172083,1.289,0.989,1.399,1.549,11287
"BP",36.664417,-5.450306,1.299,,1.389,1.531,11689
"REPSOL",36.68325,-5.452056,1.305,,1.379,1.519,6716
"GO UBRIQUE",36.659667,-5.452306,1.199,,1.289,,13354
"CEPSA",36.259833,-5.961222,1.295,,1.383,,5701
"DP",36.313667,-5.886306,1.239,0.819,1.321,,8970
"CEPSA",36.261139,-5.964694,1.289,,,,5720
"GALP",36.253333,-6.025333,1.269,,1.379,1.399,5676
"VEJER GADIR (II)",36.238306,-6.063889,1.279,,1.389,,5672
"PISTOIL VEJER ",36.272111,-5.964556,1.219,,1.315,,14057
"HEMEGAS",36.855639,-5.655056,1.217,,1.319,,13180
"REPSOL",36.863806,-5.610472,1.289,,1.389,1.529,5682
"BP",36.855861,-5.644889,1.255,,1.349,1.479,7000
"GALP",36.850583,-5.628583,1.255,0.909,1.356,,6563
"REPSOL",36.855833,-5.65225,1.285,0.966,1.389,1.529,6882
"CEPSA",43.395944,-4.155194,1.259,0.932,1.339,1.454,1039
"REPSOL",43.341889,-3.418167,1.259,,1.329,,1048
"PETRONOR",43.181972,-4.052444,1.239,,1.305,,1036
"CAMPSA",43.469778,-3.56225,1.249,,1.319,,1080
"E.S. CARBURANTES DE ARNUERO S.L.",43.459083,-3.549028,1.249,0.85,1.309,1.429,1095
"G2",43.412222,-3.8435,1.209,,1.279,1.379,11565
"GALP",43.404583,-3.835722,1.209,0.82,1.289,1.409,1064
"COBO",43.400472,-3.843833,1.109,,1.209,,14182
"AREA DE SERVICIO LA PALMERA",43.404417,-3.836111,1.209,,1.289,,10896
"REPSOL",43.411417,-3.542028,1.279,,1.349,1.489,1085
"CEPSA",43.391056,-3.665,1.259,,1.336,1.451,1082
"REPSOL",43.309389,-4.235,1.239,,1.319,,1049
"REPSOL",43.327028,-4.191639,1.239,,1.319,1.449,1091
"SHELL",43.42575,-3.841861,1.199,,1.304,1.454,1065
"REPSOL",43.412444,-3.836333,1.259,,1.329,1.469,1035
"REPSOL",43.425278,-3.835611,1.259,,1.329,1.469,1066
"12241",43.434694,-3.804917,1.238,,1.308,,11849
"CARREFOUR",43.428889,-3.836944,1.239,,1.309,1.439,8231
"REPSOL",43.419778,-3.858806,1.239,,1.309,1.429,10839
"CEPSA",43.422806,-3.852694,1.259,,1.336,1.451,425
"SHELL",43.438083,-3.896667,1.209,,1.314,1.444,1002
"CEPSA",43.404694,-3.868667,1.229,,1.299,,14157
"REPSOL",42.986361,-4.134083,1.249,,1.335,1.455,11539
"AVIA",42.940028,-4.123389,1.229,0.84,1.309,1.439,418
"MEROIL",43.314472,-4.069278,1.199,0.829,1.289,1.359,998
"REPSOL",43.331556,-4.0655,1.239,,1.319,1.439,1088
"REPSOL",43.368778,-3.212694,1.239,,1.309,1.447,1087
"EROSKI",43.366833,-3.218778,1.189,,1.259,1.397,13606
"SHELL",43.354722,-3.176389,1.269,,1.359,1.499,8504
"CAMPSA",43.383583,-3.220833,1.239,,1.309,,1050
"E.S. ISLARES S.L.",43.403361,-3.30275,1.239,,1.309,1.447,1099
"CEPSA",43.341194,-3.15475,1.259,,1.329,1.449,1097
"CEPSA",43.340917,-3.155083,1.259,,1.329,1.449,9768
"ESTACION DE SERVICIO LIEBANA S.L",43.167083,-4.606194,1.159,0.789,1.259,1.309,1016
"PETRONOR",43.394806,-3.458722,1.259,,1.329,1.429,1069
"SHELL",43.252444,-4.070972,1.219,,1.309,1.449,12213
"E.S. MARJA",43.248792,-4.064672,1.089,,1.199,1.299,1004
"AVIA",43.286083,-4.077889,1.119,,1.229,1.309,14154
"E.S. SOMAHOZ",43.268583,-4.073861,1.089,0.799,1.199,1.299,424
"REPSOL",43.197111,-3.923083,1.249,,,,1021
"REPSOL",43.218333,-3.943222,1.249,,1.319,1.429,1077
"REPSOL",43.388417,-3.685028,1.289,1.019,1.379,1.499,1071
"REPSOL",43.388583,-3.687083,1.269,,1.349,1.489,1046
"REPSOL",43.389806,-3.6835,1.279,0.96,1.349,,1086
"REPSOL",43.426083,-3.522444,1.259,,1.329,1.429,1032
"REPSOL",43.414194,-3.578556,1.259,0.949,1.309,,1010
"REPSOL",43.410722,-3.41275,1.259,,1.329,,1051
"REPSOL",43.399833,-3.439222,1.259,,1.329,1.429,1058
"VALLE DE LIENDO",43.398583,-3.365528,1.229,,1.299,1.399,423
"AREA DE SERVICIO PAMANES",43.358972,-3.76775,1.209,,1.289,1.409,10895
"REPSOL",43.412222,-3.776639,1.239,,1.299,,1079
"REPSOL",43.425833,-3.769333,1.239,,1.299,1.439,1044
"CEPSA",43.383472,-3.73775,1.259,,1.336,1.451,1059
"PETROLEOS DE CUDEYO",43.391028,-3.744917,1.169,,1.269,,13947
"AVIA",43.396583,-3.787222,1.249,0.84,1.319,1.459,997
"REPSOL",43.447306,-3.562611,1.249,,1.319,1.459,1038
"SHELL",43.406722,-3.985806,1.226,,1.331,1.461,8506
"SHELL",43.407778,-3.987222,1.226,,1.331,1.461,8505
"EL CENTRO",43.413833,-4.011222,1.159,,1.269,1.369,10049
"PETRONOR",43.131389,-4.049,1.239,0.889,1.309,1.399,1045
"AVIA",43.355222,-3.955306,1.238,,1.318,1.438,8363
"GALP",43.358278,-3.924083,1.209,0.82,1.289,1.409,1062
"CEPSA",43.408472,-3.945806,1.259,0.942,1.336,1.451,1068
"E.S. POLANCO BP",43.391667,-4.021694,1.265,,1.353,1.439,13158
"CEPSA",43.15575,-4.619778,,,1.336,,1054
"MEROIL",43.328167,-3.967583,1.225,0.875,1.305,1.425,999
"AVIA",43.251889,-3.461944,1.199,0.89,1.299,,8063
"REPSOL",43.003861,-4.131667,1.239,,1.325,1.445,7960
"PARTE",43.007139,-4.12875,1.239,,1.325,1.445,8145
"AVIA",42.995194,-4.131333,1.119,,1.235,,14053
"CEPSA",43.353889,-4.093056,1.259,,1.336,1.451,1005
"PETRONOR",43.368611,-4.089444,1.249,,1.319,,1041
"SHELL",43.356,-4.094167,1.259,,1.329,1.469,1013
"AVIA",43.446667,-3.698944,1.179,,1.279,1.379,9225
"E.S. TRINIDAD",43.456333,-3.709,1.145,0.825,1.249,1.369,996
"CEPSA",43.391056,-3.665,1.264,,1.336,,1094
"PETRONOR",43.254194,-4.405361,1.239,,1.319,1.419,1040
"EESS LA CAVADA",43.35775,-3.709833,1.239,0.959,1.329,1.425,11073
"SHELL",43.269333,-4.249639,1.259,,1.329,1.469,1012
"REPSOL",43.387639,-4.279472,1.239,,1.339,1.479,1081
"AREA DE SERVICIO LA AGÜERA",43.266639,-4.052917,1.208,,1.299,1.399,11743
"E.S.SOLBAS",43.388361,-4.407833,1.199,0.829,1.309,1.359,1092
"LA OLA MARINA-(AVIA)",43.467139,-3.884028,1.239,,1.319,1.449,1017
"SHELL",43.464056,-3.875944,1.259,,1.329,1.469,10858
"EXPOMARINA",43.467806,-3.890611,1.238,,1.318,1.458,11069
"REPOSTA BEZANA",43.432944,-3.913611,1.169,,1.269,,12894
"STAR PETROLEUM",43.433222,-3.917694,1.209,,1.314,1.444,994
"E.S. ARGOMILLA",43.313306,-3.879472,1.199,,1.289,1.399,14048
"REPSOL",43.320694,-3.867861,1.239,0.949,1.309,,1001
"AVIA",43.458028,-3.828917,1.249,0.84,1.319,1.459,1000
"CAMPSA",43.462667,-3.796361,1.235,,1.319,,1053
"EASYGAS",43.450056,-3.830472,1.155,,1.259,,9564
"PETRONOR",43.434889,-3.836528,1.259,,1.329,1.469,1043
"CARREFOUR",43.446444,-3.85375,1.239,,1.309,1.439,1025
"CARREFOUR",43.456306,-3.863361,1.239,,1.309,1.439,1026
"REPSOL",43.444361,-3.874222,1.249,,1.319,1.459,11239
"REPSOL",43.45125,-3.859694,1.239,,1.319,1.439,8892
"GALP",43.457083,-3.856917,1.219,,1.299,1.399,1029
"REPSOL",43.459083,-3.841194,1.239,,1.309,1.429,1014
"GALP",43.447639,-3.854528,1.209,,1.289,1.409,1063
"E.S.NUEVA MONTAÑA",43.4405,-3.839111,1.159,,1.259,1.389,11930
"E.E.S.S. MAS, S.L.",43.434139,-3.833333,1.199,,1.259,,420
"BEROIL",43.441722,-3.847056,1.129,,1.229,,9632
" SHELL",43.468056,-3.81625,1.249,,1.329,1.469,12011
"REPSOL",43.4715,-3.781806,1.235,,1.319,,1056
"SHELL ",43.464556,-3.83325,1.259,,1.339,1.479,1020
"CEPSA",43.466917,-3.834,1.259,,1.336,1.451,11412
"GALP",43.464861,-3.833917,1.219,,1.309,1.469,8293
"REPSOL",43.463083,-3.838528,1.259,,1.339,1.479,1042
"MEROIL",43.485333,-3.800083,1.199,,1.269,1.399,9541
"REPSOL",43.453556,-3.824139,1.259,,1.329,1.469,1074
"BP MERCASANTANDER",43.440028,-3.864639,1.209,,1.289,1.409,9769
"REPSOL",43.378278,-4.05975,1.245,,1.309,1.439,1034
"REPSOL",43.272972,-3.935306,1.249,0.949,1.329,1.459,11459
"REPSOL",43.449583,-3.457083,1.259,,1.329,1.429,1037
"(SIN RÓTULO)",43.209722,-3.472361,1.169,0.86,1.269,,1011
"CEPSA",43.420056,-4.039,1.259,,1.336,1.451,1093
"REPSOL",43.397806,-4.049056,1.239,,1.319,1.429,1083
"MEROIL",43.369667,-4.042861,1.209,0.899,1.289,1.389,1008
"SHELL",43.352139,-4.050667,1.239,,1.319,1.434,419
"CARREFOUR",43.341167,-4.031,1.229,,1.309,1.459,11779
"CEPSA",43.356056,-4.069472,1.259,0.942,1.336,1.451,1072
"CEPSA",43.355972,-4.069472,1.259,0.942,1.336,1.451,1073
"RUYCOPETROL, S.L.",43.343792,-4.046338,1.105,,1.205,,1015
"AREA DE SERVICIO TORRELAVEGA",43.351528,-4.058583,1.199,,1.299,,8143
"REPSOL",43.341,-4.029417,1.249,,1.329,1.469,1067
"CEPSA",43.351194,-4.057694,1.259,,1.339,,13683
"AVIA",43.375028,-4.503889,1.229,0.84,1.309,1.439,12795
"COMBUSCAN",43.37482,-4.496616,1.159,0.829,1.269,1.349,1009
"E.S. TRECEÑO S.L.",43.319556,-4.309,1.209,0.929,1.309,,1006
"REPSOL",43.333972,-4.329278,1.279,,1.349,1.479,1089
"REPSOL",43.334083,-4.330611,1.279,,1.349,1.479,1090
"AVIA",42.805139,-3.934278,1.229,0.84,1.309,,11450
"AVIA",43.157306,-3.797139,1.249,,1.319,,12453
"AGROCANTABRIA",43.237778,-3.824222,1.189,0.83,,,9907
"REPSOL",43.229528,-3.814194,1.249,,1.319,1.429,1078
"ES FERMAN LIAÑO",43.383222,-3.839722,1.239,,1.309,,12610
"CAMPSA",43.361722,-3.859861,1.259,,1.319,1.459,10035
"AVIA",43.263861,-3.849222,1.239,,1.319,1.425,11698
"AVIA",43.347944,-3.496417,1.239,,1.309,,12932
"COOPNOSTRA",40.357667,0.019528,1.23,0.85,1.34,,13718
"CAMPSA",40.342611,-0.006333,1.279,0.899,1.379,1.499,3674
"CEPSA",40.3365,0.259194,1.289,,1.374,1.489,8278
"REPSOL",40.296944,0.226333,1.279,0.942,1.379,1.519,3648
"COOP. SAN ISIDRO DE ALCALA",40.309361,0.229361,1.269,0.939,1.379,,9027
"CASTELL XIVERT",40.256333,0.2445,1.259,,1.374,,8967
"L'AREA ",40.046944,-0.166333,1.239,,1.349,,12561
"REPSOL",40.07075,-0.204972,1.239,,1.329,1.429,3618
"L'AREA",40.070083,-0.183278,1.239,,1.349,1.449,12198
"GIAL",40.069556,-0.198639,1.179,,1.289,,12912
"BDMED",39.973667,-0.133889,1.169,,1.269,,12510
"LAYTOR",39.973639,-0.135472,1.219,,1.329,,11314
"MONOIL",39.951472,-0.05925,1.249,,1.359,1.501,1886
"BP",39.951556,-0.075222,1.249,,1.359,1.501,3511
"GALP",39.94275,-0.0585,1.239,0.789,1.365,1.465,3537
"SARAS",39.955806,-0.076278,1.229,,1.329,1.444,1946
"CEPSA",39.758889,-0.227583,1.279,0.912,1.379,,3463
"REPSOL",39.740389,-0.233333,1.279,0.959,1.379,1.499,13362
"ELIHOTEL, S.L.",39.898944,-0.116861,1.245,0.74,1.345,,1955
"CEPSA",39.897861,-0.120778,1.285,,1.379,1.494,3666
"CEPSA",39.897667,-0.121306,1.285,,1.379,1.494,3667
"COOP.SAGRADO CORAZON DE ALTURA",39.847833,-0.510639,1.208,0.788,1.294,,9025
"EST.SER. ARTANA S.L.",39.891083,-0.251139,1.249,0.939,1.349,,3519
"COOPERATIVA ATZENETA",40.219417,-0.170611,1.249,0.869,1.349,,3596
"CEPSA",40.016528,-0.696306,1.285,,1.379,1.494,3506
"REPSOL",39.910833,-0.7035,1.275,0.879,1.369,,3497
"CARCELLER ROYO S.L.",40.379673,-0.139503,1.259,0.839,1.359,1.465,9338
"CEEOIL",40.410417,0.425917,1.26,,1.355,1.455,9848
"EUROFUEL",40.435861,0.399111,1.239,,1.335,1.449,9868
"SARAS ENERGIA ",40.410222,0.394667,1.169,,1.269,1.379,1962
"BENIHORT",40.43425,0.392417,1.259,0.919,1.339,1.429,12233
"REPSOL",40.413833,0.404639,1.269,,1.359,1.459,3595
"REPSOL",40.422139,0.4175,1.269,0.939,1.359,1.459,3527
"CEPSA",40.459222,0.406056,1.329,,1.429,1.544,3736
"CEPSA",40.458167,0.4065,1.329,,1.429,1.544,3745
"BP",40.4235,0.427056,1.269,,1.359,1.502,3600
"REPSOL BENICASSIM",40.0505,0.054167,1.279,,1.379,,3627
"RIU SEC -MONTECASIM",40.057778,0.065333,1.275,,1.385,1.539,3548
"REPSOL",40.186583,0.044556,1.289,0.889,1.379,,3559
"COOPERATIVA DE BETXÍ",39.934639,-0.192028,1.239,0.939,1.339,,11521
"GALP",39.923194,-0.184611,1.239,,1.365,1.465,3496
"PETRONOR",39.931306,-0.196389,1.239,0.934,1.339,1.439,3676
"CEPSA",40.041778,-0.073722,1.285,,1.379,,3493
"GALP",40.014278,-0.125833,1.239,,1.365,1.465,3488
"SANMARTI",40.02425,-0.0895,1.158,,,,12356
"CEPSA-GARCIBUR",39.884611,-0.093556,1.279,,1.379,1.479,3706
"REPSOL",39.882778,-0.080611,1.259,,1.379,1.479,3487
"GALP",39.894167,-0.080111,1.239,,1.359,1.459,9409
"CEPSA",39.866139,-0.121361,1.329,,1.429,1.544,3735
