"name","lat","lon","gasoA","gasoB","gas95","gas98","id"
"LOW COST",41.61025,2.277944,1.027,,1.159,,12476
"PETROPRIX",41.600278,2.296306,1.068,,1.195,,12788
"BP GUALBA",41.713583,2.533278,1.149,,1.259,1.401,12623
"ESTACIÓ SERRA CADI, S.L.",42.223528,1.872722,1.189,,1.294,1.409,2885
"CEPSA",41.933278,2.193306,1.199,,1.294,1.409,2843
"CEPSA",41.93425,2.194306,1.199,,1.294,1.409,2844
"REPSOL",41.361528,2.106333,1.239,,1.329,1.449,2252
"SARAS",41.366111,2.113778,1.059,,1.159,1.249,1654
"TAMOIL",41.358306,2.107944,1.039,,1.139,1.199,3026
"BP",41.35275,2.133639,1.219,,1.329,1.449,1779
"CEPSA",41.338639,2.099889,1.219,,1.329,1.449,2977
"REPSOL",41.35375,2.106639,1.239,,1.329,1.449,2255
"SHELL",41.358972,2.106,1.109,,1.229,1.369,10679
"OILPRIX",41.354639,2.108722,1.038,,1.146,1.296,2045
"EVOLUTION",41.349833,2.102167,1.027,,1.128,1.225,1786
"BONAREA",41.354139,2.103556,1.014,,1.113,,12921
"ESTACIO SERVEI CAN BUXERES",41.364278,2.093639,1.029,,1.133,,1653
"PETROLIS COLLBLANC",41.375667,2.112139,1.169,,1.292,1.402,11247
"GALP",41.375833,2.120787,1.179,,1.299,1.409,2986
"GALP",41.3585,2.112944,1.02,,1.157,,2991
"PETROCAT DIRECTE",41.361639,2.130306,1.114,,1.209,,10843
"REPSOL",41.367639,2.130083,1.209,,1.339,1.459,2339
"TAMOIL",41.361417,2.117833,1.099,,1.199,1.259,2999
"BP",41.358861,2.115389,1.249,,1.329,1.429,11514
"CEPSA",41.350917,2.128778,1.219,,1.329,1.449,2872
"GAS NATURAL FENOSA",41.349222,2.124472,,,,,13274
"PORTUARIOS SERVICIOS",41.347611,2.128917,1.1,,,,10238
"REPSOL",41.355722,2.126556,1.229,,1.319,1.459,2804
"ECOBENZ",41.348361,2.133917,1.088,,,,12765
"BP",41.369806,2.106722,1.209,,1.309,1.451,2227
"BALLENOIL",41.351139,2.120944,1.089,,1.189,,12007
"PETRO G24",41.354389,2.098556,1.036,,1.146,,13405
"GALP",41.345833,2.109528,1.179,,1.289,1.409,3009
"GALP",41.346472,2.11175,1.069,,1.169,,3008
"PETROMIRALLES",41.576,1.61375,1.059,,1.159,1.296,11173
"PETROMIRALLES",41.589056,1.622333,1.059,,1.159,,2035
"MEROIL, S.L.",41.590778,1.61125,1.199,,1.3,1.45,2004
"FER PREU JUST (MEROIL)",41.58675,1.628611,1.175,,1.272,,1542
"REPSOL",41.576472,1.629278,1.209,,1.309,1.449,2349
"PETRONOR",41.580972,1.608444,1.209,,1.309,1.449,1793
"REPSOL",41.595833,1.632,1.199,,1.298,1.445,1816
"CAMPSA",41.5875,1.620222,1.199,,1.298,1.445,2525
"CARREFOUR",41.590056,1.616917,1.099,,1.189,,12308
"FER PREU JUST",41.591361,1.622417,1.059,,1.167,,12447
"HAM IGUALADA",41.595833,1.632,,,,,13330
"REPSOL",41.618806,1.509722,1.209,,1.335,1.435,2837
"REPSOL",41.619444,1.509833,1.219,,1.319,1.469,11943
"BONAREA",41.602306,1.54075,1.017,,1.116,1.165,12260
"GASUIR",41.609361,2.252639,1.199,,1.346,1.43,8001
"GASUIR",41.626333,2.235111,1.169,,1.299,,2769
"GASUIR",41.609778,2.252639,1.199,,1.346,1.43,8000
"CEPSA",41.608417,2.263333,1.199,,1.294,1.409,2757
"REPSOL",41.576194,2.222583,1.209,,1.319,1.449,1806
"EASYGAS",41.583806,2.255972,0.999,,1.115,,1572
"REPSOL",41.6,2.25,1.199,,1.298,1.414,11972
"ESTACIO SERVEI LLINARS",41.640194,2.404694,1.159,,1.269,1.399,2030
"GALP",41.647972,2.425611,1.239,,1.339,1.464,2979
"GALP",41.646806,2.425667,1.224,,1.33,1.419,2980
"CEPSA",41.642111,2.725722,1.199,,1.294,1.409,2933
"CEPSA",41.642528,2.725528,1.199,,1.294,1.409,2934
"CEPSA",41.656278,2.747528,1.199,,1.294,,2895
"ESCLATOIL",41.882028,2.243583,1.069,,1.159,,1679
"FEIXAS AULET",42.00425,2.296083,1.039,0.699,1.149,1.329,1668
"ESCLATOIL",42.008806,2.279722,1.069,,1.159,,1554
"U.S. MANRESA -GAS-OILS ROVIRA-",41.735944,1.837722,1.039,,1.149,,12437
"BONAREA",41.737278,1.841806,1.017,,1.117,,13262
"PETROMIRALLES",41.714444,1.849639,1.109,,,,12339
"CEPSA",41.694194,1.839639,1.199,,1.296,1.411,2857
"CEPSA",41.693833,1.838806,1.199,,1.299,1.414,2858
"BP OIL ESPAÑA",41.716722,1.84575,1.191,,1.321,1.463,11898
"BP OIL",41.726389,1.817083,1.189,,1.319,1.462,2086
"REPSOL",41.731361,1.835306,1.02,,1.17,1.349,2794
"REPSOL",41.721778,1.820306,1.02,,1.17,1.349,2505
"PETROCAT",41.738139,1.810333,1.179,,1.319,1.459,1854
"GALP",41.729861,1.811333,1.079,,1.189,1.299,2987
"GALP",41.73425,1.836667,1.039,,1.149,1.399,1643
"REPSOL",41.734139,1.839917,1.199,,1.299,1.439,2761
"REPSOL",41.733806,1.840111,1.149,,1.249,1.409,2760
"AVIA",41.724111,1.849,1.099,,1.209,,12714
"SETSERVEIS",41.722667,1.81625,1.149,,1.239,1.369,1546
"ESCLATOIL",41.736278,1.844028,1.049,,1.159,,13944
"REPSOL BUTANO",41.7155,1.81375,,,,,12588
"CARREFOUR",41.482111,1.9195,1.189,,1.279,,12155
"PETRONIEVES, S.L.",41.491111,1.912722,1.149,,1.239,,12955
"CEPSA",41.464778,1.948361,1.219,,1.294,1.409,2340
"PETRONOR",41.489222,1.913083,1.249,,1.319,1.459,2312
"REPSOL",41.475167,1.927778,1.249,,1.319,1.459,2301
"MARTORELL ENERGIA",41.491083,1.912639,1.169,,1.259,,12040
"CEPSA",42.004194,2.242389,1.149,,1.239,1.354,1628
"PETROVOLTREGÀ",42.010278,2.241556,1.048,,1.149,,12545
"SARAS ENERGIA ",41.483945,2.336649,1.149,,1.315,1.445,1738
"MEROIL",41.482806,2.331111,1.169,,1.299,1.439,1625
"REPSOL",41.482556,2.333639,1.209,,1.329,1.469,2935
"BONAREA",41.499528,1.822,1.016,,1.115,,12852
"PEDROSA CENTER",41.496417,1.825611,1.019,,1.119,1.429,10598
"ESTACION SERVICIO MATARO",41.529972,2.435889,1.198,,1.309,1.451,2494
"MATARO",41.529583,2.436306,1.118,,1.229,,10455
"GALP",41.523194,2.428167,1.179,,1.309,1.439,1637
"CEPSA",41.534167,2.440722,1.109,,1.199,1.314,2936
"GALP",41.530028,2.430139,1.069,,1.199,,2998
"BALLENOIL",41.531861,2.427194,1.087,,1.185,,12522
"SHELL",41.526222,2.427889,1.099,,1.209,,12639
"CEPSA",41.541694,2.457972,1.109,,1.199,,2523
"SARAS",41.545472,2.449306,1.099,,1.284,1.424,1658
"REPSOL",41.54125,2.421222,1.209,,1.329,1.469,2210
"AUTONET&OIL",41.535694,2.429111,1.099,,1.199,,12482
"REPSOL",41.551167,2.432306,1.209,,1.329,1.469,2803
"REPSOL",41.5545,2.451639,1.209,,1.329,1.469,1868
"ALCAMPO",41.553278,2.429444,1.087,,1.187,1.414,3012
"BALLENOIL",41.553611,2.437694,1.097,,1.197,,2790
"CEPSA",41.534389,2.426139,1.109,,1.199,1.314,2896
"GALP",41.532611,2.422972,1.179,,1.309,1.439,2994
"GALP",41.526972,2.430861,1.099,,1.209,1.359,11408
"BONAREA",41.808722,2.106667,1.017,,1.116,,1593
"AREA DIESEL",41.808056,2.104444,1.039,,1.139,,10001
"CEPSA",41.809306,2.102139,1.199,0.889,1.294,1.409,2856
"SERVIAUTO ECOLOGIC",41.804056,2.108056,1.049,,1.169,1.279,8209
"REPSOL",41.412306,2.016028,1.219,,1.329,1.449,2806
"PETROLIS DE BARCELONA",41.398444,2.031806,1.119,,1.215,1.375,8784
"GALP",41.391917,2.024121,1.179,,1.289,1.409,3019
"OILPRIX",41.404389,2.025417,1.083,,1.193,1.373,2023
"SHELL",41.397278,2.032917,1.184,,1.309,1.449,8395
"REPSOL",41.393611,2.025,1.209,,1.335,1.465,2775
"BALLENOIL",41.403333,2.021556,1.079,,1.189,,12065
"GOOD PRICE PALAU",41.533444,2.212806,1.089,,1.199,,13010
"CEPSA",41.531333,2.206889,1.199,,1.294,1.409,2982
"REPSOL",41.538333,2.2025,1.209,,1.319,1.439,13247
"SARAS ENERGIA ",41.539028,2.221167,1.109,,1.289,1.404,1732
"REPSOL",41.547861,2.222167,1.209,,1.319,1.449,2307
"OILPRIX",41.548583,2.224806,1.083,,1.183,,12805
"REPSOL",41.609111,1.844056,1.169,,1.319,,2541
"REPSOL",41.466861,2.177833,1.209,,1.319,1.459,2290
"REPSOL",41.480417,2.192528,1.209,,1.319,1.459,2497
"REPSOL",41.491667,2.185278,1.209,,1.319,1.459,2323
"CEPSA",41.482083,2.162944,1.189,,1.279,1.394,2971
"CEPSA",41.496611,2.190639,1.219,,1.314,1.429,3010
"CEPSA",41.485222,2.178611,1.189,,1.279,1.394,2970
"GM OIL",41.486028,2.166639,1.039,,1.139,,12700
"PETROLOWCOST",41.507556,2.187806,1.079,,1.189,,12511
"GALP",41.501222,2.186639,1.189,,1.295,1.455,2964
"INURSA DCHA.",41.470639,2.165778,1.149,,1.259,1.359,2295
"INURSA IZDA.",41.469389,2.166611,1.149,,1.259,1.359,2347
"BP MONTGAT",41.462972,2.26875,1.195,,1.305,1.426,2234
"LA PANADELLA",41.617056,1.399639,1.219,,1.319,1.429,2537
"LA PANADELLA",41.61775,1.399361,1.219,0.815,1.319,1.429,2538
"BALLENOIL",41.555389,2.255667,1.089,,1.229,,12468
"CAMPSA EXPRESS",41.553694,2.250167,1.085,,1.225,1.365,2490
"SHELL",41.554444,2.270806,1.199,,1.329,1.449,2786
"REPSOL",41.548528,2.2655,1.209,,1.335,1.475,2084
"EL SURTIDOR",41.557111,2.267833,1.145,,1.225,,1996
"BLANCA",41.758611,2.396361,1.199,,1.309,,1682
"PETROCAT",41.903861,1.878111,1.21,0.853,1.324,1.464,2460
"SHELL",41.578722,1.636222,1.129,,1.239,1.384,8396
"PETRONOR",41.578361,1.636806,1.209,,1.309,1.449,2285
"BONAREA",41.577361,1.656972,1.017,,1.116,,13082
"LACICAR",41.35375,1.72975,1.139,,,,7998
"PETROCAT DIRECTE",41.323389,1.718806,1.129,,1.229,,1675
"PETROCAT DIRECTE",41.322694,1.718667,1.129,,1.229,,1674
"CARREFOUR",41.354889,1.739167,1.119,,1.219,1.419,1688
"Q8",41.332667,1.683139,1.199,,1.299,,1704
"REPSOL",41.552278,1.880222,1.205,,1.289,1.429,2326
"GALP",41.543111,1.886361,1.139,,1.239,1.399,1778
"PETRONIEVES",41.545472,1.882222,1.099,,1.189,,12403
"PETRONIEVES",41.541444,1.900222,1.059,,1.149,,12121
"PETRONOR",41.984917,2.09725,1.209,,1.319,,2560
"CEPSA",41.352278,1.677333,1.199,,1.305,1.42,2852
"ZONA DIESEL ",41.667528,2.755028,1.049,,1.189,,12361
"GALP",41.66775,2.7555,1.059,,1.189,1.329,2077
"REPSOL",41.66825,2.716333,1.229,,1.345,1.475,1834
"REPSOL",41.669083,2.715556,1.229,,1.345,1.475,2791
"REPSOL",41.587917,2.179667,1.218,,1.308,1.428,2758
"REPSOL",41.433194,1.994139,1.209,,1.309,1.449,11036
"CEPSA",41.420139,2.001917,1.199,,1.294,1.409,1784
"CEPSA",41.419111,2.001611,1.199,,1.294,1.409,11163
"REPSOL",41.414028,1.962917,1.209,,1.309,1.419,2334
"PETROCAT",41.433167,2.006083,1.219,,1.329,1.449,11465
"SHELL",41.564111,2.228833,1.189,,1.299,1.459,8397
"CEPSA",41.558833,2.233111,1.199,,1.294,1.409,1780
"REPSOL",41.559167,2.232028,1.209,,1.319,1.439,12844
"PARETS LLEVANTPARK",41.571861,2.240417,1.199,,1.309,,9158
"ESCLATOIL",41.528306,1.750222,1.069,,1.159,,12599
"GALP",41.524111,1.750787,1.069,,1.159,,2996
"CEPSA",41.622944,2.673917,1.149,,1.239,1.354,2842
"E.S. PINEDA DE MAR",41.629306,2.689944,1.109,,1.229,1.329,2317
"ESSER",41.624556,2.674556,1.099,,1.219,1.319,11308
"ESTACIO SERVEI MAS ROGER",41.623056,2.671667,1.099,,1.219,,11886
"REPSOL",41.401639,1.704778,1.189,,1.329,1.429,1847
"REPSOL",41.401667,1.70425,1.189,,1.329,1.429,1846
"CAMPSA",41.552611,1.676111,1.209,,1.329,1.469,2464
"REPSOL",42.245111,1.9785,1.209,,1.319,,2229
"LOW COST FUEL",41.705833,1.873167,1.079,,1.169,,12746
"LA RIERA",41.319778,2.081833,1.209,,1.299,1.429,1536
"E.S.PRAT, S.L.U.",41.333306,2.099056,1.199,,1.299,1.433,2414
"PETROCAT",41.299333,2.064222,1.219,,1.339,1.439,10912
"SARAS ENERGIA",41.32975,2.100389,1.069,,1.229,1.344,1744
"GALP",41.314083,2.069556,1.179,,1.289,1.409,1866
"GP  - EL PRAT -",41.3305,2.080583,1.048,,1.168,,1651
"CARREFOUR",41.334,2.090417,1.089,,1.229,1.369,13127
"CEPSA",41.325611,2.087417,1.199,,1.294,1.409,2866
"CEPSA",41.316444,2.070028,1.199,,1.294,1.409,2100
"BENZOIL",41.331361,2.102889,1.059,,1.189,,12942
"DRAKOIL",41.329694,2.083417,1.059,,1.185,,12557
"ESTACIO SERVEI LLUÇANÈS",42.009278,2.031889,1.15,0.82,1.27,1.37,11248
"GASUIR",41.488528,2.345667,1.169,,1.299,,13310
"BALLUS BAIXCOST",41.935694,1.877472,1.069,,1.161,,12454
"CASAMITJANA NONELL",41.496889,2.159278,1.085,,,,9833
"PETROCAT DIRECTE",41.506139,2.139417,1.099,,1.209,,2969
"GALP",41.494972,2.155556,1.169,,1.279,1.369,2078
"GALP",41.501389,2.1395,1.169,,1.279,1.369,1641
"REPSOL",41.500306,2.151028,1.179,,1.289,1.419,2337
"BP RECA",41.494028,2.162306,1.179,,1.289,1.439,2235
"AUTONET&OIL",41.494167,2.159278,1.099,,1.199,,12272
"SHELL",41.614028,2.346306,1.182,,1.309,1.449,8398
"REPSOL",41.593472,2.342889,1.209,,1.335,1.475,2819
"REPSOL",41.592139,2.34175,1.209,,1.335,1.475,2820
"REPSOL",41.596694,2.309139,1.209,,1.329,1.469,2300
"ESCLATOIL",41.988139,2.308472,1.069,,1.159,,13611
"FEIXAS AULET ",41.984528,2.310028,1.039,,1.149,1.329,1666
"BP",41.506861,2.037306,1.239,,1.319,1.459,8372
"JULIA-OIL",41.484917,2.042083,1.098,,1.214,1.358,2303
"JULIA-OIL",41.474,2.035111,1.228,,1.308,1.448,11133
"REPSOL",41.497083,2.048389,1.229,,1.319,1.459,2821
"REPSOL",41.498222,2.049278,1.229,,1.319,1.459,2811
"REPSOL",41.481222,2.030833,1.219,,1.309,1.449,2218
"PUNTA SOLERA",41.483167,2.023583,1.074,,1.194,,12488
"PETROPRIX",41.480556,2.031417,1.068,,1.195,,12842
"SHELL",41.478528,2.031472,1.099,,1.209,,14025
"ENERGETICS",41.503111,2.033972,1.074,,1.189,,12550
"ENERGETICS",41.470806,2.024333,1.074,,1.189,,9547
"JULIA-OIL (FINA)",41.505667,2.038111,1.074,,1.194,1.328,2038
"COBASA",41.536361,2.096333,1.129,,1.235,1.339,2787
"GASOILS CRUELLA S.L.",41.560944,2.100972,,0.75,,,9781
"PETROCAT DIRECTE",41.546111,2.094722,1.135,,1.265,1.395,2800
"SHELL",41.547028,2.090778,1.149,,1.262,1.407,11193
"AVIA",41.558861,2.096389,1.179,,1.289,1.409,2972
"BP SABADELL",41.544361,2.099361,1.199,,1.299,1.441,8341
"MEROIL",41.555056,2.090361,1.089,,1.239,1.359,2036
"LOWCOSTFUEL",41.535194,2.110667,1.079,,1.239,1.349,11860
"MEROIL",41.534167,2.112111,1.079,,1.239,1.349,1723
"ARRAHONA",41.534278,2.118306,1.189,,1.279,1.419,2310
"BALLENOIL",41.532139,2.106417,1.077,,1.219,,11983
"REPSOL",41.560972,2.100972,1.229,,1.285,1.415,2296
"REPSOL",41.572389,2.080417,1.229,,1.285,1.415,2822
"REPSOL",41.55325,2.068861,1.219,,1.285,1.415,2833
"REPSOL",41.538,2.098306,1.209,,1.305,1.405,2810
"SHELL",41.533333,2.100194,1.189,,1.269,1.369,8399
"REPSOL",41.530222,2.103361,1.209,,1.305,1.405,2331
"CEPSA",41.538944,2.099472,1.149,,1.239,1.354,2226
"CEPSA",41.52,2.100028,1.199,,1.294,1.409,12636
"REPSOL BUTANO",41.551667,2.061667,,,,,12587
"U.S.SABADELL   - GAS-OILS ROVIRA-",41.536722,2.098,1.059,,1.179,,12553
"REPSOL",41.532611,2.105417,1.209,,1.305,1.405,2796
"GALP",41.535083,2.104222,1.169,,1.279,1.369,1640
"REPSOL",42.2265,1.745389,1.219,,1.319,1.439,1858
"SALLENT DE SERVEIS, S.L.",41.809889,1.899389,1.059,,1.169,,1852
"PETRONOR",41.800639,1.898056,1.209,,1.319,1.439,2489
"PETROMIRALLES",41.812417,1.89825,1.059,,1.169,,11953
"GALP",41.426861,2.210139,1.199,,1.269,1.359,1782
"ALCAMPO",41.427806,2.228556,1.004,,1.111,1.246,1715
"GALP ",41.429361,2.227611,1.029,,1.139,,2093
"CEPSA",41.417667,2.224667,1.189,,1.279,1.394,11724
"REPSOL",41.427056,2.2115,1.209,,1.319,1.419,2215
"CTW",41.452806,1.969167,1.119,,1.239,,11463
"PETRONIEVES",41.568583,1.969611,1.119,,1.229,1.419,11703
"PETROCAT DIRECTE",41.443167,1.981333,1.119,,1.229,,10668
"SARAS ENERGIA",41.452611,1.969083,1.119,,1.239,1.389,1750
"MEROIL",41.555611,2.496778,1.109,,1.259,1.389,1676
"OILPRIX",41.555694,2.498306,1.039,,1.209,,1705
"MEROIL",41.662,2.404361,1.149,,1.259,,13074
"MOLMAR ",41.324861,2.031806,1.169,,1.269,1.411,2354
"BP SAN BOI",41.333889,2.049389,1.159,,1.249,1.391,2788
"MONTCLAR",41.344778,2.036556,1.189,,1.289,,2771
"E.S. ALCAMPO SANT BOI",41.331556,2.054444,1.015,,1.114,1.163,3011
"GALP",41.331778,2.042222,1.049,,1.159,1.219,9403
"GALP",41.345806,2.050194,1.059,,1.199,,9226
"BALLENOIL",41.332,2.048306,1.069,,1.167,,13148
"REPSOL",41.326389,2.038889,1.184,,1.283,1.399,11800
"EASY FUEL",41.334667,2.04825,1.039,,1.179,,13145
"BALLENOIL",41.321806,2.035472,1.089,,1.189,,13431
"BP MONTSENY",41.692639,2.502472,1.149,,1.259,1.401,1792
"REPSOL",41.680667,2.486083,1.189,,1.289,1.419,2324
"ESCLATOIL",41.687306,2.494722,1.079,,1.189,,11584
"REPSOL",41.719111,2.546611,1.189,,1.289,1.419,9881
"BP COLL FAVA",41.483083,2.086139,1.18,,1.304,1.446,1776
"BP CAN SOLA",41.477306,2.096972,1.202,,1.312,1.453,2318
"REPSOL",41.477833,2.069528,1.219,,1.329,1.429,2518
"REPSOL",41.464389,2.017611,1.224,,1.319,1.439,2230
"MEROIL,S.A.",41.487083,2.067778,1.119,,1.219,1.363,11444
"REPSOL",41.482778,2.050833,1.209,,1.319,1.439,2812
"REPSOL",41.4335,2.07825,1.259,,1.359,1.479,2824
"SARAS ENERGIA ",41.484306,2.045306,1.189,,1.299,1.399,1748
"REPSOL",41.479694,2.068361,1.209,,1.319,1.439,10867
"BONAREA",41.355778,1.742639,1.017,,1.116,,13982
"SHELL",41.358,1.752167,1.114,,1.264,1.404,1585
"SHELL",41.356889,1.752694,1.114,,1.264,1.404,1619
"REPSOL",41.478917,1.883722,1.219,,1.319,1.459,2825
"PETRONIEVES, S.L. ",41.501056,1.883639,1.129,0.839,1.219,1.419,11659
"SERVICIOS PETROLIFEROS",41.394056,2.051111,1.129,,1.249,1.319,2329
"REPSOL",41.392667,2.0365,1.189,,1.289,1.419,1830
"PETROMIRALLES",41.387028,2.037556,1.119,,1.239,,12597
"GALP",41.376861,2.044806,1.184,,1.309,1.436,2988
"AREA SFOST",41.530333,2.22175,1.077,,1.185,,12936
"E/S SANT FOST",41.515194,2.215,1.149,0.75,1.255,1.369,10339
"REPSOL",41.773139,1.881472,1.189,,1.319,1.459,2292
"PETRO-PINTO,S.L.",41.754111,1.871083,1.017,,1.147,1.287,10018
"SARAS ",41.74475,1.858,1.099,,1.139,1.349,1645
"CARREFOUR",41.750556,1.862139,1.099,,1.199,1.389,1695
"REPSOL",41.758083,1.840028,1.189,,1.319,1.439,2243
"CARBURANTS SANT ISCLE",41.622444,2.574889,1.159,,1.299,,1599
"TAMOIL",41.769639,1.789444,1.199,,1.319,1.429,1671
"PETROCAT DIRECTE",41.778389,1.802583,1.129,,1.239,,1670
"GALP",41.367639,2.065917,1.089,,1.199,1.309,1693
"SHELL",41.371278,2.077611,1.194,,1.349,1.489,8402
"OIL PRIX",41.367639,2.061889,1.087,,1.198,1.298,8042
"PETROCAT",41.367389,2.057833,1.169,,1.315,1.439,2792
"3 PUNT TRES",41.374639,2.072843,1.13,,1.22,1.35,1538
"REPSOL",41.380083,2.064472,1.209,,1.319,1.459,2479
"BRIGHT SERVICE",41.37875,2.076917,1.215,,1.325,1.459,2065
"ESCLATOIL",41.379528,2.063306,1.079,,1.179,,1684
"REPSOL",41.484778,1.854667,1.219,,1.319,1.459,2085
"LA BENCINERA",41.390028,1.599194,1.199,,1.299,1.419,1578
"REPSOL",41.256,1.778861,1.245,,1.355,1.495,2426
"SARAS ENERGIA ",41.238583,1.752833,1.189,,1.319,1.449,1752
"LOWCOSTFUEL",41.237556,1.75525,1.109,,1.199,,12935
"NINGUNO",41.451528,1.697694,1.189,,1.299,1.429,9835
"SHELL",42.070389,2.290806,1.119,,1.239,1.399,9166
"REPSOL",41.745028,1.578861,1.189,,1.319,1.419,2826
"REPSOL",41.745833,1.580083,1.189,,1.319,1.419,2827
"GALP",41.607944,2.604917,1.209,,1.329,1.449,3032
"NADA ",42.096722,2.222861,1.099,,1.199,1.299,1587
"PETROCAT DIRECTE",41.520417,2.038167,1.074,,1.229,,1673
"SANT QUIRZE 2000",41.528889,2.087444,1.179,,1.269,1.379,2782
"WENCES",41.521806,2.092806,1.059,0.699,1.179,,13700
"REPSOL",41.535694,2.085111,1.209,,1.319,1.419,2808
"ALCAMPO",41.528639,2.090972,1.039,,1.149,1.329,12474
"REPSOL",41.425611,1.781056,1.189,,1.299,1.429,2762
"PERE AMAT",41.437472,1.782194,1.109,0.839,1.229,,2839
"GALP",41.435556,1.778111,1.099,,1.219,,11051
"REPSOL",41.700722,1.793306,1.189,0.95,1.299,1.4,2208
"ESCLATOIL",41.664917,1.860694,1.069,,1.159,,12340
"PETRONOR",41.668694,1.854167,1.189,,1.325,1.425,2529
"REPSOL",41.566139,2.519556,1.209,,1.315,1.425,2550
"PETROCAT",42.061472,2.273222,1.039,,1.139,,1814
"GALP",41.400306,2.006861,1.059,,1.199,,2315
"SHELL",41.385194,2.009056,1.107,,1.225,,12328
"REPSOL",41.386417,2.005917,1.209,,1.309,1.419,2802
"GALP",41.405944,2.00475,1.099,,1.229,1.319,1727
"PETROMIRALLES",41.402944,1.99725,1.159,,1.239,1.362,2041
"BP JORDAN",41.378917,1.994222,1.179,,1.279,1.421,1788
"REPSOL",41.382917,2.017333,1.219,0.859,1.319,1.439,11035
"CEPSA",41.454222,2.217333,1.179,,1.294,1.409,2297
"CAN ZAM OIL ",41.458667,2.195889,1.149,,1.255,1.369,2343
"REPSOL",41.444583,2.210583,1.209,,1.319,1.419,2238
"BP",41.645,2.231306,1.209,,1.319,1.466,2765
"GALP",41.313861,1.652389,1.199,,1.299,1.389,1774
"ZONA DIESEL ",42.041306,2.413333,1.049,,1.179,,1664
"AREA CABRERÈS",42.032056,2.362917,1.035,0.679,1.179,1.405,1563
"PETROMIRALLES",41.490972,1.513444,1.059,,1.159,,1597
"TAMOIL",41.693556,2.454611,1.169,,1.269,1.299,10752
"REPSOL",41.657444,2.450278,1.209,,1.319,1.429,2213
"CEPSA",41.686028,2.443667,1.189,,1.294,1.409,2981
"CEPSA",41.535556,2.192833,1.199,,1.294,1.409,2975
"CEPSA",41.518833,2.195444,1.199,,1.294,1.409,2976
"CEPSA",41.534167,2.17,1.199,,1.294,1.409,2228
"REPSOL",41.539583,2.187111,1.249,0.858,1.309,1.449,2814
"REPSOL",41.526139,2.168083,1.219,,1.335,1.475,10319
"REPSOL",41.526417,2.166611,1.219,,1.335,1.475,2344
"ESCLATOIL",41.516806,2.193944,1.069,,1.159,,13080
"REPSOL",41.531944,2.193889,1.249,,1.309,1.449,2818
"SHELL",41.539306,2.165667,1.154,,1.269,1.409,11796
"BP",41.535361,2.183972,1.174,,1.274,1.416,2056
"LOWCOSTFUEL",41.544667,2.174472,1.099,,1.189,,12570
"MARINÉ",41.53875,2.164111,,,,,13595
"MARINÉ",41.538806,2.164139,1.097,,1.199,,12754
"SHELL",41.532778,2.152889,1.159,,1.279,1.419,11841
"GALP",41.632889,2.704139,1.134,,1.254,1.314,1635
"PETRO PINTÓ",41.783556,1.847194,1.018,,1.149,,13007
"REPSOL",41.779139,1.851972,1.189,,1.319,1.459,2797
"GASUIR",41.614,2.144639,1.169,,1.299,,13152
"REPSOL",41.615528,2.137083,1.215,,1.329,1.459,1842
"BLANCA",41.83475,2.273111,1.069,,1.169,,1677
"REPSOL",41.238528,1.827417,1.245,,1.355,1.495,2449
"SARAS ENERGIA ",41.249222,1.813194,1.229,,1.339,1.439,1742
"AMAT OIL",41.426222,1.802556,1.109,,1.219,,13563
"REPSOL",41.827361,1.756083,1.189,,1.319,1.459,2556
"U. S. SÚRIA *ROVIRA*",41.835667,1.764833,1.059,,1.179,,12349
"PETROCAT",41.748833,2.262694,1.189,,1.315,1.415,1867
"REPSOL",41.738111,2.266944,1.209,,1.335,1.435,2531
"AREA DE SERVEIS TARADELL,SL",41.883528,2.283806,1.099,0.8,1.199,1.299,1596
"GALP",41.493028,2.333917,1.199,,1.325,1.475,2932
"REPSOL",41.491917,2.333944,1.209,,1.335,1.475,2223
"SARAS ENERGIA",41.545722,2.0275,1.149,,1.239,1.354,1734
"REPSOL",41.558444,2.024278,1.225,,1.305,1.445,2456
"CEPSA",41.558389,2.030806,1.199,,1.294,1.409,2973
"CEPSA",41.558028,2.030722,1.199,,1.294,1.409,2974
"REPSOL",41.558833,2.024056,1.225,,1.305,1.445,2457
"BALLENOIL",41.559278,2.037667,1.057,,1.167,,12287
"PETROCAT",41.548056,2.040417,1.205,,1.285,1.425,1855
"PETROLOWCOST",41.557472,2.035333,1.078,,1.188,,12036
"PETRO VALLES",41.581556,2.032944,1.059,,1.179,1.319,12626
"TREVOL",41.553361,2.011833,1.189,,1.289,1.431,2466
"CEPSA",41.551722,2.0265,1.199,,1.294,1.409,2968
"CEPSA",41.549444,2.015778,1.199,,1.294,1.409,2236
"PETROCAT",41.5915,2.038222,1.205,,1.285,1.409,2064
"PETRO7 - PETROLIS INDEPENDENTS",41.534472,2.033778,1.092,,1.193,,12280
"REPSOL",41.533167,2.035361,1.145,0.899,1.279,1.389,2835
"NEW IBERITAL",41.539,2.034667,1.092,,,,11644
"PETROCAT DIRECTE",41.543639,2.032778,1.169,,1.295,,10669
"REPSOL",41.540861,1.990278,1.179,,1.289,1.389,1844
"PETROCAT DIRECTE",41.553389,2.007722,1.069,,1.189,1.415,8127
"GALP",41.555889,1.991972,1.149,,1.259,1.399,1865
"GALP",41.555806,2.007621,1.069,,1.159,,2992
"CARREFOUR",41.579944,2.035,1.119,,1.219,1.409,1690
