"name","lat","lon","gasoA","gasoB","gas95","gas98","id"
"GALP",38.408861,-0.599444,1.257,,1.336,1.446,11305
"GALP",38.406528,-0.599972,1.257,,1.336,1.446,11306
"REPSOL",38.175028,-0.854056,1.209,0.898,1.315,1.455,3692
"REPSOL",38.165222,-0.89475,1.209,0.889,1.305,1.435,3588
"REPSOL",38.199417,-0.848722,1.209,,1.305,1.435,3589
"CEPSA",38.199389,-0.848833,1.203,0.879,1.306,,3565
"SHELL",38.688639,-0.479611,1.135,,1.265,1.405,9298
"MAS OIL ALCOY",38.689083,-0.479694,1.119,,1.249,,13370
"PETRONOR",38.691889,-0.489611,1.179,,1.289,1.429,3586
"REPSOL",38.714361,-0.462528,1.179,,1.289,1.429,3475
"REPSOL",38.70875,-0.472556,1.179,,1.289,1.429,11428
"GALP",38.695083,-0.477972,1.099,,1.234,1.374,3713
"GALP",38.683389,-0.471306,1.149,,1.284,1.424,3728
"ARBIT",38.581361,-0.105389,1.178,,1.288,1.398,3623
"GALP",38.567722,-0.082972,1.182,,1.296,1.466,3733
"BP",38.058389,-0.746611,1.195,,1.305,1.447,11929
"CEPSA",38.339222,-0.998222,1.189,0.869,1.289,,3416
"LOW GAS PLUS",38.463056,-0.471417,1.039,,1.189,1.329,3724
"LOW GAS PLUS",38.462833,-0.470139,1.039,,1.189,1.329,3723
"REPSOL",38.351361,-0.487472,1.205,,1.299,,3643
"REPSOL",38.357,-0.47675,1.205,,1.299,,3673
"CEPSA",38.359278,-0.466972,1.215,,1.299,1.414,10940
"CEPSA",38.359667,-0.467361,1.215,,1.299,1.414,10941
"REPSOL",38.375333,-0.499444,1.189,,1.299,1.419,12283
"GM OIL",38.377722,-0.504722,1.039,,1.139,,12649
"REPSOL",38.376194,-0.508861,1.189,,1.299,1.419,3690
"REPSOL",38.370222,-0.4975,1.189,,1.299,1.419,3550
"SHELL",38.374139,-0.506833,1.169,,1.289,1.434,8379
"CEPSA",38.355528,-0.487889,1.215,,1.299,,3431
"REPSOL",38.364222,-0.494306,1.189,,1.299,,10245
"REPSOL",38.358556,-0.483944,1.205,,1.299,1.429,3593
"CEPSA",38.375111,-0.486944,1.215,,1.299,1.414,3421
"ALCAMPO",38.370694,-0.466806,1.029,,1.129,1.288,13283
"CEPSA",38.363639,-0.434556,1.215,,1.299,1.414,3417
"LA GOTETA",38.355389,-0.472306,1.215,,1.299,1.414,3580
"VISTAHERMOSA",38.375472,-0.453806,1.209,,1.299,1.441,3603
"GALP",38.37,-0.446667,1.199,,1.289,1.399,8300
"REPSOL",38.401,-0.47775,1.189,,1.309,1.429,3470
"CAMPSA",38.378083,-0.488194,1.185,,1.295,1.415,3695
"AVANZA",38.383583,-0.48975,1.057,,1.167,,13568
"E.S. REJAS VERDES",38.370083,-0.486611,1.198,,1.288,1.429,10710
"PETROPRIX",38.376944,-0.499722,1.048,,1.157,,13585
"GASEXPRESS",38.375972,-0.498972,1.058,,1.167,,13572
"REPSOL",38.38625,-0.447417,1.199,,1.299,1.429,3680
"FEROYL",38.385639,-0.449972,1.199,,1.289,1.419,13759
"PETROALACANT",38.34825,-0.555389,1.158,0.825,1.268,1.358,9191
"CONFORT AUTO",38.344,-0.524194,1.179,,1.275,1.359,11716
"REPSOL",38.344611,-0.522944,1.195,,1.299,1.419,11474
"PETRONOR",38.344944,-0.523167,1.195,,1.299,1.419,3684
"SHELL",38.345583,-0.517889,1.155,,1.265,1.405,9119
"BALLENOIL",38.345056,-0.522278,1.109,,1.219,,13593
"CEPSA",38.343611,-0.545111,1.219,,1.296,,3406
"CEPSA",38.337778,-0.500389,1.215,,1.299,1.414,3412
"TAMOIL",38.335861,-0.512472,1.168,,1.268,1.358,3731
"GALP",38.330583,-0.5135,1.189,,1.289,1.399,3729
"PETROPRIX",38.303611,-0.521389,1.089,,1.188,,13584
"PETRO ALACANT",38.344917,-0.518333,1.158,,1.268,1.358,12485
"GALP",38.34525,-0.520556,1.169,,1.279,1.369,3727
"GALP",38.337778,-0.523139,1.179,,1.289,1.379,3749
"CEPSA",38.338611,-0.516,1.215,,1.299,1.414,9302
"CARREFOUR",38.340028,-0.51775,1.149,,1.269,,12961
"CEPSA",38.344139,-0.538472,1.219,0.829,1.296,1.411,3446
"PETRONOR",38.342361,-0.607083,1.195,,1.295,1.435,3660
"REPSOL",38.4115,-0.565444,1.199,,1.299,1.409,9455
"REPSOL",38.411,-0.565972,1.139,,1.239,1.405,1893
"CEPSA",38.339667,-0.564806,,,,,12578
"ATALAYAS",38.338278,-0.566472,1.219,,1.309,,3453
"CEPSA",38.123556,-0.781806,1.219,0.842,1.296,1.411,3410
"CAMPSA EXPRESS",38.103833,-0.781472,1.169,,1.265,1.389,3514
"LAS MAROMAS",38.099361,-0.796528,1.159,0.819,1.249,1.339,9613
"REPSOL",38.104778,-0.797083,1.209,0.889,1.309,1.429,9717
"GALP",38.115139,-0.78875,1.178,,1.279,1.339,3721
"GALP",38.593222,-0.054917,1.169,,1.269,1.399,3712
"REPSOL",38.605917,-0.078472,1.209,,1.309,1.449,3484
"REPSOL",38.586556,-0.064694,1.209,,1.309,1.449,3517
"REPSOL",38.604722,-0.048611,1.209,,1.309,1.449,3402
"CEPSA ELF",38.62675,-0.0385,1.205,,1.309,1.424,3444
"BP",38.325917,-0.767139,1.199,,1.299,1.409,10582
"CONFORT AUTO",38.358167,-0.770917,1.169,,1.275,1.389,11718
"CEPSA ESPAÑA S.A.",38.354028,-0.772639,1.204,,1.289,1.404,1943
"REPSOL",38.336722,-0.774111,1.209,0.899,1.299,1.429,3542
"GALP ",38.356306,-0.772361,1.129,,1.229,,12853
"MARTI SERRA, S.A.",38.3555,-0.772833,1.149,,1.229,,3649
"LEVANTINA",38.356139,-0.770417,1.209,,1.299,,11522
"BAÑERES",38.720111,-0.671194,1.129,,1.229,1.289,3663
"REPSOL",38.715917,-0.664056,1.199,,1.299,,3405
"COOPERATIVA DIVINA AURORA",38.701889,-0.76775,1.129,0.749,1.229,,1907
"ESTACIONES DE SERVICIO DIEGO S.L.",38.698,-0.771194,1.098,0.709,1.198,1.25,10302
"REPSOL",38.076944,-0.843056,1.209,0.879,1.309,1.359,3574
"BP BENIDORM",38.544194,-0.11925,1.199,,1.309,1.451,3632
"GALP",38.557694,-0.1015,1.182,,1.296,1.466,3429
"GALP",38.558056,-0.101917,1.182,,1.296,1.466,3430
"GALP",38.533639,-0.16225,1.172,,1.286,1.456,3716
"REPSOL",38.559583,-0.134444,1.205,,1.309,1.429,11766
"EUROBENIDORM",38.543139,-0.102722,1.199,,1.309,1.451,3598
"LA ISLETA",38.541722,-0.134139,1.199,,1.309,1.451,1896
"(SIN RÓTULO)",38.698833,-0.386472,1.179,0.859,1.289,,1892
"GASEXPRESS",38.677722,0.105778,1.139,,1.229,,13780
"REPSOL",38.713389,0.046556,1.205,,1.309,,3526
"ROSELLO",38.718611,0.059389,1.128,,1.227,,13579
"BP",38.718139,0.060194,1.199,,1.298,1.441,8795
"MASOIL",38.719222,0.060556,1.139,,1.249,,13381
"MEROIL",38.726757,0.076579,1.149,,1.249,1.439,3393
"(SIN RÓTULO)",38.738972,0.152139,1.139,,1.249,1.389,8349
"REPSOL",38.630583,-0.786556,1.205,0.849,1.299,1.439,3458
"CEPSA",38.059194,-0.885222,1.189,,1.269,1.389,3445
"BIGASOIL",38.059056,-0.884611,1.089,,1.199,,13879
"ATLANTIS EXPRESS",38.477806,-0.424194,1.159,,1.259,,13006
"REPSOL",38.125694,-0.867333,1.199,,1.299,1.419,12442
"PETRONOR",38.143139,-0.927583,1.209,,1.289,1.409,3575
"BP OIL ESPAÑA, S.A.U.",38.12775,-0.861861,1.189,,1.299,1.419,12401
"REPSOL",38.6495,-0.121194,1.227,0.897,1.327,1.442,3669
"CALPE AUTOMOCION II",38.652972,0.037806,1.129,,1.239,1.416,9245
"DRZ",38.645702,0.052301,1.161,,1.28,1.39,1906
"CALPE AUTOMOCION",38.653028,0.037306,1.194,,1.298,1.441,3639
"SARAS ENERGIA ",38.646306,0.040556,1.139,,1.239,1.408,1960
"AUTOFUEL LOW COST",38.64575,0.051139,1.119,,1.219,,13958
"REPSOL",38.645444,0.050278,1.202,,1.303,1.445,3512
"GASEXPRESS",38.646306,0.04175,1.119,,1.219,,13667
"SHELL",38.430639,-0.399389,1.189,,1.299,1.419,9651
"GALP",38.418806,-0.393167,1.169,,1.269,1.389,1941
"CAMPELLO-LA GOTETA 2",38.424083,-0.401389,1.189,,1.299,1.405,3665
"PETRONOR",38.450167,-0.373611,1.185,,1.299,1.409,3567
"REPSOL",38.450278,-0.374361,1.185,,1.299,1.409,3568
"REPSOL-RIO SECO",38.424639,-0.406444,1.189,,1.299,,3570
"REPSOL",38.57825,-0.654917,1.199,0.839,1.299,1.439,11545
"REPSOL",38.600944,-0.669611,1.199,,1.309,1.449,3675
"BRIOGAS",38.167583,-0.803306,1.199,0.789,1.299,1.349,1914
"SANTA AGUEDA",38.148111,-0.828444,1.199,0.889,1.299,1.399,10306
"GALP",38.715472,-0.463639,1.149,,1.284,1.424,3715
"RED ACME",38.717889,-0.45775,1.179,,1.289,1.419,3476
"REPSOL",38.738722,-0.439694,1.179,,1.289,1.429,3647
"CARREFOUR",38.730639,-0.443278,1.159,,1.279,1.449,11117
"GALP",38.715167,-0.463167,1.099,,1.234,,3714
"SHELL",38.733333,-0.441806,1.109,,1.219,,13901
"PEPE RAMON",38.141528,-0.899639,1.159,,,,10090
"REPSOL",38.147139,-0.889278,1.199,,1.299,1.439,3577
"REPSOL",38.233111,-0.791083,1.209,,1.295,1.405,3478
"REPSOL",38.196472,-0.812333,1.195,,1.309,1.419,3700
"REPSOL",38.193028,-0.812639,1.195,,1.309,1.419,3701
"REPSOL",38.227222,-0.822528,1.215,0.898,1.309,1.449,3668
"E.S.BOCH",38.250861,-0.782583,1.199,,1.289,1.399,10313
"MOSCARDÓ",38.248694,-0.797861,1.199,,1.289,1.399,8346
"MOSCARDÓ",38.249167,-0.798056,1.199,0.881,1.289,1.399,8347
"CEPSA",38.244333,-0.797861,1.209,,1.295,1.405,10728
"H.C.",38.231556,-0.81975,1.199,,1.289,,3686
"SHELL",38.834083,0.113222,1.145,,1.274,,13558
"REPSOL COMERCIAL",38.835694,0.09375,1.189,,1.309,,12469
"TECKMAR",38.837306,0.084556,1.148,,1.258,,13231
"MOSCARDÓ",38.848333,0.099722,1.189,,1.299,1.419,8348
"GALP",38.839,0.094417,1.169,,1.294,1.43,3725
"SARAS ENERGIA ",38.836917,0.095056,1.159,,1.279,1.375,1957
"BP",38.832667,0.102111,1.189,,1.309,1.419,13036
"REPSOL",38.839583,0.098194,1.205,,1.309,1.409,3541
"MAYAYO",38.131278,-0.775194,1.179,0.799,1.269,1.339,1895
"REPSOL",38.139722,-0.774889,1.209,,1.304,1.439,3518
"CEPSA",38.140889,-0.748556,1.216,0.842,1.294,1.409,3438
"CEPSA",38.2725,-0.690833,1.189,,1.289,1.429,1880
"REPSOL",38.269472,-0.682194,1.195,,1.299,1.429,3621
"BETA ",38.269944,-0.67075,1.205,,1.315,1.449,3562
"CONFORT AUTO",38.296528,-0.614861,1.175,,1.285,1.409,11715
"SHELL",38.298056,-0.614472,1.199,,1.299,1.439,8306
"NUEVA MULTI LC",38.297111,-0.615389,1.139,,1.249,,10312
"LA GALIA (HNOS AZORIN)",38.283139,-0.684083,1.186,,1.294,1.448,3615
"ABIERTO (SERVICIO ATENDIDO)",38.29325,-0.675417,1.179,,1.293,1.435,1882
"GALP",38.278972,-0.719639,1.169,,1.279,1.429,3726
"GALP",38.260389,-0.71825,1.169,,1.279,1.429,3748
"CEPSA",38.258694,-0.734333,1.159,,1.239,1.354,3709
"EROSKI",38.263222,-0.721917,1.105,,1.205,1.31,1947
"BP",38.264139,-0.72375,1.186,,1.294,1.448,12276
"E.S. PLUSOIL",38.261528,-0.718056,1.095,,1.195,,13648
"CARREFOUR",38.258583,-0.73025,1.159,,1.269,1.429,11118
"GASOLINERA D'ELX",38.261444,-0.717444,1.107,,1.207,,13870
"EL CANARI",38.263583,-0.7235,1.085,,1.185,,13600
"REPSOL",38.257917,-0.678278,1.199,,1.299,1.439,3691
"REPSOL",38.251028,-0.698306,1.195,,1.289,1.429,3685
"REPSOL",38.278306,-0.716694,1.195,,1.289,1.429,3555
"GALP",38.282778,-0.721944,1.169,,1.279,1.429,9392
"GASOLINERA D'ELX",38.277806,-0.718417,1.107,,1.207,1.31,12301
"PETROPRIX",38.283917,-0.714278,1.079,,1.178,,13586
"REPSOL",38.300917,-0.740722,1.195,,1.289,,3466
"PLENOIL",38.281083,-0.713389,1.049,,1.169,,14094
"GALP",38.261861,-0.708806,1.175,,1.285,1.435,3742
"SHELL",38.2525,-0.703056,1.165,,1.295,1.435,1935
"PETRONOR",38.29175,-0.592472,1.209,0.859,1.309,1.439,9649
"REPSOL",38.286861,-0.614667,1.205,,1.309,1.449,3539
"GALP",38.307972,-0.60625,1.217,,1.312,1.422,8304
"GALP",38.309528,-0.605694,1.217,,1.322,1.422,8305
"REPSOL",38.276,-0.538778,1.214,,1.309,1.439,3552
