"name","lat","lon","gasoA","gasoB","gas95","gas98","id"
"BP",41.219333,1.721806,1.19,,1.269,1.411,2888
"CEPSA",41.232333,1.736278,1.169,,1.259,1.374,2884
"REPSOL",41.511278,2.361389,1.219,,1.349,1.489,1808
"BPOIL",41.495722,2.379121,1.189,,1.289,1.431,9475
"MEROIL",41.511583,2.381111,1.129,,1.229,1.299,1626
"BENZINERA  "" 38 """,41.512361,2.384565,1.049,,1.149,1.289,8232
"CEPSA",42.651972,-3.068028,1.159,,1.239,1.354,4983
"CEPSA",42.650611,-3.069667,1.159,,1.239,1.354,4984
"BEROIL",41.666444,-3.727861,1.109,0.829,1.209,,13238
"REPSOL",41.662583,-3.691861,1.129,,1.249,1.349,6038
"AVIA",41.67025,-3.707139,1.115,,1.199,1.319,4736
"NO TIENE",41.665667,-3.733361,1.043,,,,12039
"REPSOL",41.674944,-3.686,1.119,,1.219,1.329,5070
"GASOLEOS ARANDA",41.666333,-3.725417,1.114,,1.199,,11831
"ALCAMPO",41.677056,-3.691944,1.099,,1.189,1.309,4969
"NORPETROL",42.275306,-3.763167,1.039,,1.139,,12551
"GALP",42.177028,-4.060028,1.149,,1.237,1.359,11228
"REPSOL",42.693778,-3.980611,1.135,0.869,1.254,1.379,5069
"REPSOL",42.419167,-3.190472,1.119,,1.209,,6051
"REPSOL",42.417333,-3.207111,1.128,0.838,1.239,1.369,5548
"E.S.FERREIRA",42.911833,-3.061333,1.089,0.789,1.219,1.319,6045
"NORPETROL",42.535722,-3.314917,0.979,,1.099,,13946
"SUMINISTROS AGROBUREBA, SL",42.56325,-3.331597,1.052,0.679,1.155,,8990
"BP",42.534389,-3.32075,1.139,,1.229,1.333,5972
"BP",42.534556,-3.321083,1.139,,1.229,1.333,10039
"NORPETROL",42.536278,-3.312902,1.05,0.67,,,9431
"NORPETROL",42.555889,-3.320056,1.05,0.675,1.152,,9430
"CEPSA",42.526028,-3.334111,1.159,,1.239,1.354,4989
"CEPSA",42.528861,-3.332083,1.159,,1.239,1.354,4991
"BEROIL",42.300722,-3.835139,1.129,,1.209,,13239
"VILLALÓN",42.362528,-3.762083,1.125,,1.195,1.335,9803
"REPSOL",42.337472,-3.711889,1.159,,1.249,1.359,5986
"AVIA VISTA ALEGRE",42.358694,-3.695111,1.148,,1.238,1.348,6073
"GALP",42.377917,-3.692611,1.129,,1.209,1.319,5040
"ODARPI ",42.368111,-3.728194,1.059,,1.115,,12608
"URLAVE",42.369417,-3.607611,1.079,,1.18,,4942
"REPSOL",42.330333,-3.7005,1.159,,1.249,1.359,6053
"REPSOL",42.34875,-3.677917,1.159,,1.249,1.359,5532
"CEPSA",42.310278,-3.702917,1.139,,1.236,1.351,11058
"CEPSA",42.342417,-3.720889,1.139,,1.236,1.351,6006
"FUNDACION AIDA CEPSA",42.363611,-3.680694,1.139,,1.236,1.351,6068
"CARREFOUR",42.360694,-3.694778,1.139,,1.219,1.349,12062
"VILLALONQUEJAR",42.370528,-3.718528,1.139,,1.229,1.344,11878
"BEROIL",42.36075,-3.652972,1.139,,1.209,,13802
"REPOSTAR--LAS TERRAZAS",42.364306,-3.711944,1.135,,1.225,1.329,10753
"REPSOL",42.344667,-3.698667,1.149,,1.219,,5989
"REPSOL",42.364111,-3.622139,1.165,0.865,1.229,1.369,5982
"REPSOL",42.344583,-3.647944,1.159,,1.239,1.339,6059
"PETRONOR",41.823167,-3.49025,1.119,,1.219,1.329,5544
"REPSOL",42.340083,-3.603194,1.159,,1.239,1.339,5518
"CEPSA",41.648417,-3.78275,1.129,0.809,1.214,1.329,6071
"PETRONOR",42.286667,-4.141333,1.159,0.859,1.259,,5515
"ODARPI",42.286833,-4.145472,1.059,,,,9235
"BP",41.929778,-3.763361,1.143,,1.243,1.368,11691
"AN ENERGETICOS VENTAS DE ARMENTIA",42.722944,-2.696139,1.11,0.705,1.22,,12207
"AVIA",42.733694,-2.750194,1.109,,1.254,,4944
"A.S. LA ESTACION DE ESPINOSA",43.075361,-3.542806,1.119,0.849,1.199,1.329,11947
"VALCARCE",42.275278,-3.897222,1.149,,1.239,,8034
"BEROIL",42.278444,-3.89175,1.119,,1.199,,4970
"SHELL",41.930556,-3.759889,1.159,,1.254,1.369,8403
"REPSOL",41.916222,-3.751139,1.149,0.865,1.255,1.355,5054
"REPSOL",42.294444,-3.8465,1.159,,1.249,1.379,5975
"BEROIL",41.626083,-3.878722,1.109,0.829,1.209,,13254
"CEPSA",41.616306,-3.684833,1.139,,1.249,1.364,5059
"PETRONOR",41.78025,-3.695667,1.149,0.861,1.255,1.355,6011
"REPSOL",41.835056,-3.345889,1.129,,1.209,,6054
"EASY FUEL",42.037389,-3.753889,1.099,,1.218,,10631
"BV-CARBURANTES     "" % DTO """,42.037417,-3.766778,1.082,,1.198,,9008
"CEPSA",42.132361,-3.716806,1.139,,1.249,1.364,5002
"AVIA",42.943167,-3.485278,1.109,0.75,1.209,,12449
"REPSOL",42.945,-3.483,1.149,0.869,1.209,1.339,6004
"ODARPI",42.401528,-4.245167,1.059,,,,12606
"REPSOL",42.403056,-4.238167,1.129,,1.219,1.349,5991
"REPSOL",43.080083,-3.458333,1.149,0.884,1.209,1.344,6018
"E.S. LAS BRUJAS",42.637028,-3.623861,1.019,0.665,1.119,,4938
"AVIA",43.04575,-3.68825,1.038,,1.189,,4959
"CEPSA",41.593833,-3.697222,1.139,,1.249,1.364,5041
"REPSOL",42.688306,-2.952944,1.165,,1.255,1.365,5983
"REPSOL",42.688833,-2.95275,1.165,,1.255,1.365,5984
"REPSOL",42.692944,-2.9375,1.165,,1.255,1.365,6041
"BEROIL",42.696583,-2.91525,1.089,,1.189,,13372
"AVIA VIA NORTE",42.686333,-2.961472,1.155,,1.245,1.365,12425
"E.LECLERC",42.6955,-2.95175,1.05,,1.17,,4753
"GALP ",42.68575,-2.932667,1.144,,1.229,1.337,5037
"CEPSA",42.441056,-3.494,1.139,,1.249,1.364,5005
"REPSOL",41.781611,-3.929972,1.129,0.85,1.249,1.349,6028
"AVIA",42.734833,-3.414722,1.099,0.749,1.229,,4920
"GALP",41.824917,-3.703972,1.159,,1.254,1.369,5036
"ES HERMANOS OLALLA",41.978583,-3.142333,1.045,,1.129,,13038
"REPSOL",42.632417,-3.110028,1.165,,1.255,1.365,5534
"CEPSA",41.573639,-3.7055,1.139,,1.249,1.364,5007
"REPSOL",42.404111,-3.549583,1.155,,1.255,1.385,5078
"REPSOL",42.40475,-3.549556,1.155,,1.255,1.385,5079
"SHELL",42.417361,-3.520556,1.159,,1.254,,8404
"GALP",41.972694,-3.041972,1.125,,1.215,1.359,5038
"VIVAR DEL CID",42.426861,-3.681639,1.129,,1.209,1.319,4918
"PINAROIL S.L.",42.027639,-3.322972,1.069,,1.19,,10164
"REPSOL",41.6985,-3.923194,1.129,0.85,1.249,1.349,6042
"CORIDU",41.690528,-3.925778,1.125,0.769,,,9215
"BEROIL, S.L.",42.37675,-3.590833,1.129,0.829,1.209,,4908
"REPSOL",42.023583,-3.29225,1.139,,1.219,1.359,5998
"SHELL",42.226389,-3.70725,1.159,,1.254,,8405
"GALP",42.245833,-3.703139,1.159,,1.254,1.369,5074
"GALP",42.245333,-3.705972,1.159,,1.254,1.369,5028
"REPSOL",42.399444,-4.038056,1.126,,1.238,1.345,9709
"ODARPI",42.5565,-4.203167,1.059,,1.115,,12607
"E.S. BASURTO, S.L.",42.806222,-3.390056,1.035,0.73,1.175,1.275,9284
"REPSOL",41.633528,-3.578028,1.149,,1.229,1.329,5545
"GALP",42.978611,-3.222722,1.125,0.795,1.225,,5043
"REPSOL",43.166972,-3.229222,1.149,,1.209,,6052
"BEROIL",43.158583,-3.235833,1.099,,1.199,,13638
"PETRONOR",43.111639,-3.266222,1.149,0.88,1.209,,6046
"TOBALINOIL",42.790083,-3.264778,1.109,,1.205,,10980
"AVIA",42.970555,-3.84943,1.038,,1.189,1.273,4940
"CEPSA",42.739889,-4.141444,1.129,0.839,1.259,,5056
"CEPSA",42.512111,-4.010778,1.139,0.809,1.229,1.344,5019
"REPSOL",42.309056,-3.723556,1.165,,1.255,1.395,5076
"BEROIL",42.308861,-3.702722,1.099,,1.199,,13236
"REPSOL",42.290056,-3.703306,1.159,,1.249,1.369,5993
"REPSOL",42.290333,-3.704944,1.159,,1.249,1.369,5994
"SHELL",42.306722,-3.73225,1.159,,1.254,1.369,8406
"REPSOL",42.340889,-3.767,1.148,0.875,1.255,1.367,6008
"COOP. ARLANZA",42.043611,-3.750306,1.069,,,,9306
"REPSOL",42.040694,-3.752778,1.155,0.878,1.258,1.384,6026
"REPSOL",42.041028,-3.751667,1.155,0.878,1.258,1.384,6025
"E.S.SAIZ",42.379861,-3.928167,1.099,0.709,1.209,1.27,4750
"CEPSA",42.219944,-3.999139,1.139,,1.235,1.349,5024
"AVIA",42.920389,-3.581222,1.019,0.6,1.159,,4737
"E.S. RIVERA",42.940389,-3.570556,1.019,0.719,1.149,,4934
"AVIA",42.189111,-4.036889,1.12,,1.215,1.315,5039
"CAMPSA",40.192694,-6.17725,1.175,0.865,1.265,,5887
"IBERDOEX",39.714417,-6.883111,1.133,,1.221,,7537
"REPSOL",39.164306,-6.264417,1.175,,1.265,1.405,7533
"VALCARCE",39.2895,-6.32775,1.179,0.809,1.259,,12085
"REPSOL",40.267611,-5.909611,1.175,,1.265,1.405,5936
"CEPSA",40.265083,-5.917028,1.169,,1.254,1.369,8266
"SARAS",39.426167,-6.690972,1.149,0.77,1.249,,8320
"REPSOL",39.791194,-5.696167,1.189,,1.269,1.409,5929
"CEPSA",39.828056,-5.660639,1.188,,1.268,1.408,8407
"CAMPSA",39.173194,-6.044889,1.129,,1.259,1.399,7562
"CEPSA",39.478417,-6.574694,1.186,0.818,1.264,1.361,5944
"REPSOL",40.319167,-5.858028,1.139,,1.235,,7523
"VALCARCE",39.851778,-5.629528,1.179,0.799,1.259,,7595
"GASOLINERA LOS IBORES",39.785778,-5.476694,1.109,0.799,1.249,1.349,8003
"CEPSA",39.616694,-6.764028,1.169,0.786,1.229,,7577
"REPSOL",40.200778,-5.7965,1.139,,1.239,,5910
"REPSOL",39.38325,-6.348778,1.175,,1.265,1.405,5903
"REPSOL",39.482028,-6.362583,1.159,,1.249,1.389,5946
"REPSOL",39.494611,-6.418306,1.159,,1.249,1.389,7553
"PETROGOLD",39.493111,-6.369667,1.079,,1.189,,12841
"REPSOL",39.462083,-6.3835,1.159,,1.249,1.389,5816
"PETROCAR",39.45575,-6.367278,1.079,,1.189,,12656
"CARREFOUR",39.468194,-6.396306,1.129,,1.229,,5854
"SHELL",39.453444,-6.365528,1.109,,1.218,1.358,8408
"CEPSA",39.453806,-6.383833,1.146,0.889,1.254,1.369,7592
"IBERDOEX RIOSALOR",39.387639,-6.435667,1.099,,1.209,,7511
"GALP",39.442806,-6.3485,1.109,,1.205,1.349,9344
"GALP",39.464917,-6.296722,1.139,,1.223,1.349,9347
"REPSOL",39.469417,-6.382444,1.155,,1.245,1.382,7588
"IBERDOEX CAPELLANIAS",39.484194,-6.413389,,,1.199,,13671
"SETTRAN",39.437972,-6.373333,1.129,,,,13336
"REPSOL",40.32575,-6.292389,1.139,,1.239,,7569
"GALP",39.216972,-5.787833,1.139,0.919,1.229,,7599
"LA PISTA S.L.",39.793917,-6.386611,1.175,,1.265,,7542
"REPSOL",39.547833,-6.437028,1.149,,1.239,,7509
"CEPSA",39.546833,-6.41175,1.136,,1.249,1.364,5875
"COOPRADO",39.550472,-6.419111,1.079,,1.149,,13245
"GALP",40.023833,-6.596139,1.119,0.769,1.225,,7597
"ESTACION DE SERVICIO CASTAÑAR",39.625083,-5.418583,1.139,0.799,1.279,,10521
"REPSOL",39.826083,-6.775111,1.149,0.84,1.219,,7563
"IBERDOEX",40.110139,-6.786556,1.109,0.799,1.199,,10630
"REPSOL",39.98625,-6.5305,1.145,,1.229,,7574
"REPSOL",39.969139,-6.52125,1.145,,1.229,1.329,7547
"SARAS",39.982444,-6.500417,1.125,0.737,1.205,,5842
"SETTRAN",39.982056,-6.51925,1.129,,,,13338
"(SIN RÓTULO)",40.113389,-5.719194,1.109,,1.209,,5815
"IBERDOEX",39.644278,-5.641611,1.149,,1.229,,8004
"REPSOL",39.687861,-5.719917,1.173,,1.262,1.406,5897
"BP",39.172361,-5.896972,1.159,,1.239,,5822
"CEPSA",39.982139,-6.295278,1.169,0.819,1.254,1.369,5894
"IBERDOEX",39.708444,-6.543944,1.129,0.7,1.219,,5832
"REPSOL",39.448194,-5.318583,1.139,0.809,1.249,1.399,5932
"IBERDOEX CHIPI",39.451833,-5.331194,,0.769,1.239,,7536
"BATAN",39.972694,-6.373083,1.118,0.787,1.198,,7601
"   PETROL STATION",40.059528,-5.747278,1.079,,1.179,,13176
"CEPSA",40.051083,-5.744667,1.169,,1.254,,5893
"CAMPSA",40.026194,-5.73175,1.069,0.71,1.169,,5930
"REPSOL",40.055139,-5.757556,1.169,0.8,1.249,1.43,7554
"CEPSA",40.130417,-5.662944,1.159,0.799,1.239,1.34,5937
"REPSOL",39.333333,-5.479444,1.188,0.908,1.291,1.425,7543
"E.S. LOSAR",40.115639,-5.596333,1.139,,1.219,,7598
"REPSOL",39.138611,-5.621083,1.139,,1.239,,11293
"IBERDOEX",39.412861,-5.784444,1.129,0.815,1.219,1.339,5833
"IBERDOEX",39.451028,-6.502139,1.117,,1.217,,5830
"REPSOL",39.456028,-6.453667,1.139,,1.239,,10830
"REPSOL",39.976833,-6.046667,1.139,,1.239,,7549
"REPSOL",39.916,-6.246417,1.175,,1.265,1.405,10880
"COOP. SAN ISIDRO",39.982389,-6.051639,1.109,,1.199,,13753
"REPSOL",39.143306,-5.925167,1.139,0.865,1.239,1.379,7586
"SHELL",39.140472,-5.9215,1.089,,1.219,,13498
"CEPSA",39.13275,-5.900556,1.149,0.849,,,5874
"PETRONOR",39.228917,-6.1485,1.129,,1.259,,7565
"CEPSA",40.081833,-6.328778,1.169,0.809,1.254,1.369,5901
"REPSOL",40.086944,-6.353056,1.179,0.819,1.249,1.369,7541
"CEPSA",40.063417,-6.651056,1.109,0.796,1.199,1.314,7515
"GRUPO CRIADO",40.063778,-6.650972,1.069,,1.179,,12813
"REPSOL",40.07325,-6.661222,1.149,0.84,1.219,,5890
"REPSOL",39.891111,-5.52425,1.149,,1.285,1.385,5943
"CARBURANTES CAMPO ARAÑUELO S.L.",39.960722,-5.591222,1.059,,1.189,,10095
"IBERDOEX",39.901677,-5.546443,1.119,,1.209,,10356
"REPSOL",39.8745,-5.550944,1.189,,1.279,1.399,11755
"REPSOL",39.896056,-5.544028,1.149,,1.285,1.385,7522
"SETTRAN",39.892583,-5.5285,1.129,,,,13339
"E.S. VEGAS DE CORIA",40.384861,-6.186028,1.149,0.819,1.229,1.398,11587
"ESTACION SERVICIO NTRA SRA DE LA BLANCA",40.04375,-5.830778,1.089,,1.189,,13303
"GALP",39.859306,-5.4705,1.098,0.79,1.239,,7603
"REPSOL",39.888333,-5.467111,1.179,,1.259,,7591
"IBERDOEX",40.173,-6.676333,1.089,0.809,1.169,1.289,10358
"(sin rótulo)",40.291566,-6.349082,1.125,0.809,1.219,,7486
"SHELL",40.012667,-6.105722,1.109,,1.199,,13968
"REPSOL",39.915806,-6.246806,1.175,,1.265,,10994
"REPSOL",40.032083,-6.075472,1.149,,1.219,1.319,5951
"REPSOL",40.016306,-6.103139,1.149,,1.219,1.319,7551
"CARREFOUR",40.03725,-6.078694,1.139,,1.229,1.329,5855
"CEPSA",40.036444,-6.091833,1.146,,1.249,1.364,7544
"SETTRAN",39.999611,-6.123889,1.129,,,,13337
"REPSOL",40.021639,-6.098167,1.159,,1.239,1.339,7528
"REPSOL",40.146139,-6.4145,1.139,,1.239,,7524
"ES SALORINO",39.47875,-7.000083,1.139,,1.239,,10203
"REPSOL",39.339111,-5.857528,1.169,,1.255,,7506
"REPSOL",40.030861,-5.484528,1.139,0.865,1.229,,9571
"REPSOL",39.981472,-5.61025,1.139,,1.229,,7539
"REPSOL",40.017278,-5.874333,1.139,,1.249,,5898
"SDAD COOP SAN LUCAS DEL TORNO",40.134556,-5.948556,1.1,0.65,,,12367
"REPSOL",39.259944,-6.104111,1.129,0.865,1.259,1.399,5945
"CEPSA",39.566,-5.742222,1.169,0.839,1.239,,7518
"CEPSA",39.7715,-6.012,1.169,,1.254,,5927
"CEPSA",39.902528,-6.473056,1.149,,1.245,1.36,7578
"IBERDOEX",39.379639,-6.240583,1.109,,1.209,,5831
"REPSOL",39.460472,-5.870806,1.169,,1.255,1.389,7587
"SARAS",39.410944,-5.886556,1.149,,1.226,1.339,5846
"CEPSA",39.468806,-5.863111,1.169,0.815,1.254,1.369,7517
"REPSOL",39.565056,-5.832583,1.169,,1.255,1.375,5892
"CEPSA",39.517556,-5.835417,1.169,,1.254,1.369,5876
"CEPSA",39.526167,-5.833361,1.169,,1.254,1.369,5877
"REPSOL",40.136417,-5.890833,1.139,,1.239,,5950
"AGRUPACION COOP. VALLE DEL JERTE",40.142806,-5.877861,1.075,,1.158,,12904
"MARCOS GARRIDO",40.060667,-6.259972,1.169,,1.239,,8370
"CAMPSA",39.346472,-7.298278,1.149,,1.249,1.389,5916
"REPSOL",39.409778,-7.242028,1.149,,1.249,1.399,7534
"MEROIL",40.214444,-6.874639,1.129,0.819,1.229,,5858
"REPSOL",40.132694,-5.433389,1.139,0.865,1.229,1.369,11033
"CAMPSA",40.142556,-6.043417,1.175,,1.265,1.405,7548
"CAMPSA",40.232306,-6.038528,1.175,0.865,1.265,,5905
"AVIA",39.883,-6.860278,1.098,0.796,1.199,,13685
"REPSOL",39.291028,-5.694889,1.189,,1.289,,5939
"BP",36.46,-5.730944,1.199,,1.289,,6707
"CEPSA",36.437694,-5.715778,1.189,,1.286,1.401,5693
"CAMPSA",36.894722,-5.163833,1.149,0.857,1.319,,5777
"CLC CALIDAD LOW COST",36.655556,-5.659556,1.119,0.709,1.259,,10585
"BP OIL",36.145306,-5.449361,1.159,,1.299,1.429,9531
"BP",36.122917,-5.4505,1.159,,1.299,1.421,9705
"E.S.LA BALLENA ALGECIRAS",36.159889,-5.465306,1.088,,1.188,,13076
"BP",36.151222,-5.455194,1.159,,1.31,1.451,9495
"SARAS",36.149833,-5.454278,1.129,,1.266,1.406,6553
"SHELL",36.147611,-5.454833,1.179,,1.299,1.439,6522
"SHELL",36.14125,-5.454667,1.169,,1.289,1.429,8410
"GALP",36.115278,-5.453722,1.157,,1.249,,5557
"CEPSA",36.124028,-5.437194,1.173,0.865,1.289,,13131
"FRII",36.120806,-5.445528,1.09,,1.18,,13442
"BP",36.11225,-5.454528,1.173,,1.318,1.431,12089
"CARREFOUR",36.143056,-5.462389,1.129,,1.249,1.419,5571
"REPSOL",36.133306,-5.452083,1.179,,1.329,1.429,6831
"REPSOL",36.117056,-5.444611,1.179,,1.329,1.429,5733
"REPSOL",36.118194,-5.453278,1.179,,1.329,1.429,10652
"BALLENOIL",36.162444,-5.463694,1.009,,1.139,,13725
"GAS RUNNER",36.157722,-5.471028,1.087,,1.187,,13877
"REPSOL",36.877639,-5.425833,1.179,,1.329,,6900
"BALLENOIL",36.754889,-5.821278,1.069,,1.169,,13458
"CARREFOUR",36.747389,-5.82475,1.119,,1.219,1.419,5603
"CEPSA",36.747833,-5.822389,1.169,0.889,1.249,,5702
"REPOSTA ARCOS",36.752556,-5.821861,1.079,,1.179,,13477
"BP OIL ESPAÑA S.A.",36.755,-5.820667,1.165,,1.249,1.381,5669
"CEPSA",36.725167,-5.929278,1.173,,1.269,,11242
"GARRUCHO",36.741389,-5.854528,1.059,,1.199,,9486
"GALP",36.199556,-5.920917,1.179,,1.253,,5556
"MR.GAS",36.206667,-5.926944,1.149,,1.229,,12832
"BP",36.136444,-5.84425,1.189,,1.289,1.409,12059
"CEPSA",36.195028,-5.917806,1.189,,1.286,1.401,5700
"CEPSA",36.177278,-5.451917,1.183,,1.286,1.401,5706
"REPSOL",36.2,-5.514944,1.195,0.873,1.329,1.469,10861
"CARREFOUR",36.18175,-5.440889,1.099,,1.219,1.369,5579
"CEPSA",36.176611,-5.451417,1.183,,1.286,1.401,5705
"BP LA MONTERA",36.177833,-5.489722,1.185,,1.285,1.419,6993
"SERVIMALOCA,S.L.",36.184806,-5.430028,1.123,,1.243,,13661
"BP EL FRESNO",36.171694,-5.4615,1.188,0.865,1.31,1.45,12258
"E.S.PALMONES",36.180694,-5.438972,1.159,,1.259,1.359,10967
"FUELING",36.189944,-5.431222,1.115,,1.235,,13841
"E.S. SANTA ANA DE LA JANDA",36.348444,-5.816028,1.129,0.731,1.241,,8066
"E.S.BENALUP",36.349833,-5.820167,1.129,,1.241,,11639
"E.S NTRA SRA DEL ROSARIO",36.855889,-5.655111,1.099,,1.219,,13809
"SAN ISIDRO",36.844056,-5.691667,1.169,0.849,,,6487
"CAMPSA",36.824417,-5.741639,1.169,0.867,1.319,,6677
"GALP",36.75825,-5.512694,1.151,,1.24,,8929
"SHELL",36.501167,-6.271028,1.169,,1.289,1.429,8411
"RADIOTAXI",36.491472,-6.264139,1.082,,,,11893
"REPSOL",36.5025,-6.271111,1.169,,1.329,1.439,6850
"REPSOL",36.508028,-6.268361,1.169,,1.329,1.439,13983
"REPSOL",36.512611,-6.276278,1.169,,1.329,1.439,6711
"REPSOL",36.498722,-6.27275,1.169,,1.329,1.439,6870
"REPSOL",36.524722,-6.287778,1.169,,1.329,1.439,6799
"REPSOL",36.526639,-6.289389,1.169,,1.329,,6967
"BP LA PEÑITA DE CADIZ",36.495306,-6.267889,1.169,,1.314,1.456,11422
"BP",36.497861,-6.27075,1.169,,1.314,1.456,5679
"REPSOL",36.504111,-6.275806,1.159,,1.309,1.419,6895
"CEPSA",36.495222,-6.263333,1.169,,1.309,1.424,5707
"E.S. LA ALMORAIMA",36.336944,-5.4075,1.138,0.818,1.256,1.374,11637
"SHELL",36.430444,-6.1425,1.169,,1.294,1.434,8413
"REPSOL",36.388583,-6.11925,1.169,,1.319,,5677
"CLC CALIDAD LOW COST",36.426583,-6.154194,1.099,,1.199,,13114
"CEPSA",36.393556,-6.176694,1.169,,1.293,1.408,5691
"CEPSA",36.426639,-6.14425,1.169,0.899,1.299,1.414,5692
"EASYFUEL",36.431333,-6.141944,1.129,,1.229,1.349,13466
"REPSOL",36.396639,-6.167917,1.169,,1.319,1.451,13542
"BP EL FLORIN",36.394194,-6.145778,1.169,,1.319,1.461,12605
"BP LA BAHIA",36.429333,-6.143528,1.169,,1.319,1.447,5743
"BP URBISUR",36.425389,-6.152639,1.169,,1.319,1.461,6725
"REPOSTA CHICLANA",36.43925,-6.14375,1.109,,1.209,,12941
"BP",36.427694,-6.151333,1.169,,1.319,1.46,5736
"REPSOL",36.415417,-6.143028,1.169,,1.319,1.439,6812
"REPSOL",36.418306,-6.139528,1.169,,1.319,1.439,5789
"REPSOL",36.381278,-6.115361,1.169,,1.319,1.439,5762
"BALLENOIL",36.428444,-6.151083,1.097,,1.199,,13590
"BALLENOIL",36.393583,-6.16925,1.107,,1.197,,13322
"REPSOL",36.441972,-6.143694,1.169,,1.319,1.439,12968
"BALLENOIL",36.735806,-6.422611,1.119,,1.219,,13826
"REPSOL",36.742722,-6.405556,1.169,0.852,1.319,1.419,5721
"CEPSA",36.736083,-6.422417,1.179,,1.319,,13666
"CEPSA",36.738833,-6.43275,1.179,,1.319,,5689
"CEPSA",36.746639,-6.384889,1.169,,1.309,1.424,5708
"BP",36.309028,-6.0555,1.169,,1.319,1.419,11642
"BP",36.309917,-6.057056,1.169,,1.319,1.419,11641
"REPSOL",36.281194,-6.089806,1.169,,1.329,1.429,5774
"REPSOL",36.339833,-6.093639,1.169,,1.329,1.429,6894
"REPSOL",36.281472,-6.084028,1.169,,1.329,1.429,6816
"PETROLIA",36.284194,-6.084083,1.119,,1.268,,13566
"REPSOL",36.868833,-5.806,1.065,0.75,1.179,,6662
"CEPSA",36.760472,-5.367972,1.189,,1.286,,5719
"CEPSA",36.726972,-6.095194,1.169,,1.299,,5686
"CEPSA",36.706028,-6.117,1.169,,1.299,1.414,5684
"TAMOIL",36.670222,-6.145167,1.129,,1.229,1.299,6991
"CARREFOUR",36.696917,-6.113278,1.139,,1.259,1.399,11295
"CARREFOUR",36.673417,-6.151306,1.139,,1.259,1.399,5599
"REPSOL",36.692972,-6.142833,1.169,,1.319,1.404,6927
"REPSOL",36.686444,-6.117833,1.169,,1.319,1.404,6883
"A3.81",36.651778,-6.134333,1.12,,1.209,1.23,12954
"REPSOL",36.677167,-6.123944,1.169,,1.319,1.449,5794
"REPSOL",36.671111,-6.121944,1.169,0.832,1.329,1.459,6699
"REPSOL",36.706694,-6.125028,1.179,,1.319,1.459,6682
"REPSOL",36.697028,-6.096778,1.179,,1.319,1.459,6893
"REPSOL",36.649556,-5.934444,1.169,,1.319,,6914
"REPSOL",36.707083,-6.125056,1.179,,1.319,,6681
"REPSOL",36.690056,-6.127417,1.169,,1.329,1.459,6843
"REPSOL",36.701556,-6.092056,1.179,,1.319,1.459,10862
"CAMPSA",36.711556,-6.089194,1.179,0.852,1.319,,5800
"REPSOL",36.681028,-6.125417,1.169,,1.329,1.459,6665
"REPSOL",36.677889,-6.144944,1.169,,1.329,1.459,6721
"REPSOL",36.695361,-6.134167,1.169,,1.329,,6813
"ALCAMPO",36.694972,-6.157806,1.065,,1.165,1.22,12475
"REPSOL",36.568944,-6.023556,1.195,0.858,1.329,1.469,12708
"REPSOL",36.659917,-6.130444,1.169,0.837,1.329,1.459,13985
"REPOSTA JEREZ",36.708028,-6.114778,1.119,,1.209,,13207
"ECONOIL",36.679611,-6.152889,1.075,,1.175,,13222
"GALP",36.697444,-6.107,1.139,,1.289,,9960
"LIBRE",36.628164,-5.857505,1.159,0.84,1.309,,11172
"REPSOL",36.634833,-6.074139,1.169,0.869,1.319,,11208
"GALP ENERGIA",36.697972,-6.111694,1.095,,1.195,1.369,5600
"GALP ENERGIA",36.679306,-6.147333,1.079,,1.179,,5665
"SHELL",36.758528,-6.0715,1.169,,1.319,1.459,8975
"SHELL",36.682111,-6.163639,1.154,,1.309,1.449,10520
"SHELL",36.698722,-6.16275,1.154,,1.309,1.449,12099
"COOPERATIVA LA FLORIDA",36.647972,-5.926306,1.088,0.695,,,12595
"FULL OIL",36.658528,-6.131389,1.094,,1.188,,12991
"GALP",36.68775,-6.15475,1.109,,1.209,1.399,11326
"GALP",36.694278,-6.100917,1.139,,1.299,1.439,11294
"LIBRE",36.778722,-6.271917,1.157,,1.297,1.407,10962
"GALP",36.524694,-5.981694,1.139,,1.299,1.439,11542
"REPSOL BUTANO",36.664194,-6.112861,,,,,12571
"SHELL",36.684333,-6.153028,1.108,,1.209,1.419,9896
"CEPSA",36.7815,-6.044722,1.209,,1.325,1.44,6988
"CEPSA",36.78125,-6.043167,1.209,,1.325,1.44,6989
"BP",36.673722,-6.110222,1.169,,1.319,1.429,5555
"REPSOL",36.464167,-5.41825,1.187,0.834,1.293,1.399,5761
"CEPSA",36.421278,-5.435833,1.178,0.829,1.286,1.401,5694
"CARREFOUR",36.17425,-5.362028,1.129,,1.249,1.419,5576
"CEPSA",36.186639,-5.349861,1.163,,1.283,1.398,5699
"OCTANPLUS S.L. AGLA",36.191222,-5.348278,1.097,,1.199,1.269,9884
"REPSOL",36.199194,-5.34575,1.169,,1.319,1.439,12650
"SHELL",36.177111,-5.349111,1.116,,1.227,1.372,10103
"BP",36.176833,-5.338889,1.17,,1.278,1.421,13170
"E.S.CAMPO DE GIBRALTAR",36.174667,-5.361167,1.109,,1.219,1.319,5608
"GALP",36.470667,-5.945861,1.159,,1.259,,12653
"REPSOL",36.479472,-5.915833,1.179,,1.319,1.419,6896
