"name","lat","lon","gasoA","gasoB","gas95","gas98","id"
"CEPSA",38.417306,-1.571667,1.183,,1.259,1.374,5312
"BP",38.511222,-1.696972,1.169,,1.249,1.379,4423
"HELLIN GAS S.L.",38.495972,-1.636389,1.099,0.889,1.229,1.379,11181
"CARBURANTES GARCIA LOZANO",38.528306,-1.706972,1.139,,1.209,,4869
"E.S. MADRIGUERAS ",38.526528,-1.708944,1.108,,,,10171
"REPSOL",38.491861,-1.741111,1.169,0.852,1.249,1.379,5163
"E.S. SIERRA DEL SEGURA",38.356556,-2.111056,1.167,0.813,1.234,1.367,4393
"E.S. VIRGEN DE LA CRUZ",38.948472,-2.354861,1.179,,1.299,,4371
"REPSOL",39.233056,-1.799472,1.169,0.857,1.219,1.359,5232
"E.S. MADRIGUERAS",39.226611,-1.800611,1.109,,1.189,,10983
"REPSOL",39.276056,-2.330333,1.169,0.779,1.249,1.379,5277
"MONTGASOLEOS",38.79725,-1.31675,1.139,,1.129,,9312
"LOS CORRALES",38.785917,-1.33025,1.159,,1.249,,5202
"INPEALSA",39.043806,-2.485028,1.099,,1.209,,5213
"CAMPSA",38.151167,-2.293444,1.169,0.852,1.249,1.389,5265
"ONTALBA S. COOP DE C-LM",38.609556,-1.508333,1.06,0.69,,,11340
"CAMPSA",38.622944,-1.497667,1.165,0.852,1.229,1.353,10619
"REPSOL",38.967167,-2.7515,1.159,0.852,1.249,1.389,5270
"CEPSA",38.828806,-1.553694,1.185,0.809,1.269,,4791
"E.S. LEDAÑA ",38.805278,-1.736389,1.089,,,,11977
"REPSOL",38.717556,-1.91075,1.179,0.839,1.279,,5238
"SAT SANTA CRUZ DE POZO LORENTE",39.081278,-1.512611,1.076,0.682,,,12334
"INLOCOR S.L.",38.804722,-2.098778,1.179,0.859,1.249,1.359,4410
"CEPSA",38.493528,-2.411444,1.183,,1.249,1.364,4793
"CANOIL",38.771194,-2.450028,1.139,,1.229,,4370
"CEPSA",39.212861,-2.171778,1.183,,1.249,1.364,11279
"CASA JUANITO RESTAURANTE",39.212361,-2.171028,1.179,,1.242,,4891
"GALP",39.143972,-2.05125,1.199,,1.259,1.365,5317
"GALP",39.225,-2.186083,1.199,,1.259,1.365,5316
"REPSOL",39.212972,-2.166444,1.199,,1.259,1.359,11427
"CAMPSA",39.213722,-2.156667,1.169,,1.249,1.349,5162
"GASPLAY",39.218389,-2.158028,1.069,,1.169,,13480
"REPSOL",39.201667,-2.149,1.169,,1.249,1.349,4894
"NAVARRO Y VALERO, S.L",38.331361,-1.981861,1.179,0.859,1.249,1.379,4392
"LA GAVIOTA GASOLINERAS",39.256194,-1.912194,1.058,,1.154,,12953
"REPSOL",39.25975,-1.911389,1.169,,1.209,,5284
"E.S. TOBARRA",38.594639,-1.685417,1.169,,1.269,1.399,11399
"REPSOL",38.602278,-1.680917,1.179,0.885,1.269,1.409,5219
"SAN ROQUE DE TOBARRA S. COOP. DE C-LM",38.603306,-1.694083,1.085,0.755,,,12786
"NTRA. SRA. DE LA ENCARNACION",38.601722,-1.680833,1.089,,1.189,,13778
"Nº 15.526",39.131944,-1.679528,1.188,0.849,1.269,1.38,4391
"RESTAURANTE LAS POLAS",39.302389,-2.067639,1.119,,1.219,,4895
"REPSOL",39.366861,-1.592778,1.169,0.824,1.239,1.379,5258
"REPSOL",38.581722,-2.626222,1.169,0.859,1.249,1.399,4893
"BP OIL ESPAÑA, S.A.",39.277056,-2.591722,1.159,,1.269,1.369,11976
"GALP",39.272056,-2.594111,1.144,,1.259,,5327
"CEPSA",39.198,-2.713722,1.183,0.899,1.256,1.371,5184
"REPSOL",39.293722,-2.567139,1.149,,1.229,1.329,5167
"REPSOL",39.257528,-2.613778,1.149,0.853,1.229,1.329,5123
"REPSOL",39.278222,-2.602028,1.159,0.859,1.269,1.369,5305
"CARREFOUR",39.285722,-2.579639,1.139,,1.239,1.359,4442
"VEN Y VEN OIL",39.276944,-2.590028,1.109,,1.219,1.319,12015
"ESTACIÓN DE SERVICIO AVENIDA DEL OESTE",39.27225,-2.617083,1.179,0.889,1.296,1.389,4368
"REPSOL",39.258778,-2.586778,1.189,,1.265,1.365,11797
"CEPSA",39.261472,-2.599417,1.179,0.836,1.269,,4785
"CEPSA",39.205194,-2.708528,1.183,,1.249,1.364,12146
"CEPSA",38.368667,-2.314667,1.183,,1.249,,4796
"CAMPSA",38.368278,-2.30225,,0.852,,,4439
"GALP",38.408861,-0.599444,1.219,,1.299,1.414,11305
"GALP",38.406528,-0.599972,1.219,,1.299,1.414,11306
"VALCARCE",38.429417,-0.66225,1.179,0.817,1.279,1.394,9478
"PETRONOR",38.434417,-0.63725,1.159,0.862,1.265,,3683
"CEPSA",38.199389,-0.848833,1.189,0.869,1.275,,3565
"REPSOL",38.165222,-0.89475,1.169,0.859,1.275,1.385,3588
"REPSOL",38.199417,-0.848722,1.169,,1.275,1.385,3589
"REPSOL",38.175028,-0.854056,1.189,0.852,1.279,1.379,3692
"SHELL",38.688639,-0.479611,1.119,,1.229,1.369,9298
"MAS OIL ALCOY",38.689083,-0.479694,1.109,,1.229,,13370
"PETRONOR",38.691889,-0.489611,1.165,,1.275,1.415,3586
"REPSOL",38.714361,-0.462528,1.165,,1.275,1.415,3475
"REPSOL",38.70875,-0.472556,1.165,,1.275,1.415,11428
"GALP",38.695083,-0.477972,1.054,,1.164,1.304,3713
"GALP",38.683389,-0.471306,1.109,,1.224,1.364,3728
"ARBIT",38.581361,-0.105389,1.138,,1.224,1.368,3623
"GALP",38.567722,-0.082972,1.144,,1.254,1.389,3733
"BP",38.058389,-0.746611,1.175,,1.269,1.411,11929
"CEPSA",38.339222,-0.998222,1.159,0.839,1.259,,3416
"LOW GAS PLUS",38.462833,-0.470139,1.039,,1.145,1.29,3723
"LOW GAS PLUS",38.463056,-0.471417,1.039,,1.145,1.29,3724
"REPSOL",38.351361,-0.487472,1.159,,1.259,,3643
"REPSOL",38.357,-0.47675,1.159,,1.259,,3673
"BP OIL ESPAÑA",38.359278,-0.466972,1.169,,1.269,1.411,10940
"BP OIL ESPAÑA",38.359667,-0.467361,1.169,,1.269,1.411,10941
"SHELL",38.374139,-0.506833,1.129,,1.219,1.364,8379
"REPSOL",38.370222,-0.4975,1.169,,1.245,1.375,3550
"GM OIL",38.377722,-0.504722,1.029,,1.129,,12649
"REPSOL",38.375333,-0.499444,1.169,,1.245,1.375,12283
"REPSOL",38.376194,-0.508861,1.169,,1.245,1.375,3690
"CEPSA",38.355528,-0.487889,1.173,,1.265,,3431
"REPSOL",38.364222,-0.494306,1.169,,1.245,,10245
"REPSOL",38.358556,-0.483944,1.159,,1.259,1.389,3593
"CEPSA",38.375111,-0.486944,1.173,,1.269,1.384,3421
"ALCAMPO",38.370694,-0.466806,0.999,,1.099,1.27,13283
"CEPSA",38.363639,-0.434556,1.173,,1.269,1.384,3417
"VISTAHERMOSA",38.375472,-0.453806,1.169,,1.269,1.411,3603
"GALP",38.37,-0.446667,1.169,,1.259,1.369,8300
"LA GOTETA",38.355389,-0.472306,1.173,,1.259,1.374,3580
"CAMPSA",38.378083,-0.488194,1.165,,1.235,1.365,3695
"REPSOL",38.401,-0.47775,1.169,,1.265,1.405,3470
"AVANZA",38.383583,-0.48975,0.999,,1.099,,13568
"E.S. REJAS VERDES",38.370083,-0.486611,1.157,,1.253,1.394,10710
"GASEXPRESS",38.375972,-0.498972,1.057,,1.157,,13572
"PETROPRIX",38.376944,-0.499722,1.047,,1.147,,13585
"REPSOL",38.38625,-0.447417,1.149,,1.265,1.405,3680
"FEROYL",38.385639,-0.449972,1.149,,1.259,1.379,13759
"CONFORT AUTO",38.344,-0.524194,1.145,,1.239,1.365,11716
"SHELL",38.345583,-0.517889,1.168,,1.259,1.399,9119
"PETRONOR",38.344944,-0.523167,1.169,,1.265,1.385,3684
"REPSOL",38.344611,-0.522944,1.169,,1.255,1.375,11474
"PETROALACANT",38.34825,-0.555389,1.128,0.825,1.228,1.359,9191
"BALLENOIL",38.345056,-0.522278,1.099,,1.199,,13593
"CEPSA",38.343611,-0.545111,1.175,,1.269,,3406
"CEPSA",38.337778,-0.500389,1.173,,1.269,1.384,3412
"PETROPRIX",38.303611,-0.521389,1.088,,1.178,,13584
"GALP",38.330583,-0.5135,1.159,,1.249,1.369,3729
"TAMOIL",38.335861,-0.512472,1.148,,1.248,1.368,3731
"GALP",38.337778,-0.523139,1.149,,1.249,1.369,3749
"PETRO ALACANT",38.344917,-0.518333,1.128,,1.228,1.359,12485
"GALP",38.34525,-0.520556,1.139,,1.239,1.369,3727
"CARREFOUR",38.340028,-0.51775,1.139,,1.239,,12961
"CEPSA",38.338611,-0.516,1.173,,1.269,1.384,9302
"CEPSA",38.344139,-0.538472,1.175,0.825,1.269,1.384,3446
"PETRONOR",38.342361,-0.607083,1.155,,1.265,1.405,3660
"REPSOL",38.4115,-0.565444,1.159,,1.255,1.395,9455
"REPSOL",38.411,-0.565972,1.099,,1.195,1.405,1893
"CEPSA",38.339667,-0.564806,,,,,12578
"GALP",38.115139,-0.78875,1.146,,1.235,1.349,3721
"REPSOL",38.104778,-0.797083,1.179,0.859,1.269,1.399,9717
"LAS MAROMAS",38.099361,-0.796528,1.129,0.819,1.229,1.339,9613
"CAMPSA EXPRESS",38.103833,-0.781472,1.135,,1.235,1.359,3514
"CEPSA",38.123556,-0.781806,1.175,0.822,1.269,1.384,3410
"REPSOL",38.586556,-0.064694,1.165,,1.285,1.415,3517
"REPSOL",38.605917,-0.078472,1.165,,1.285,1.415,3484
"REPSOL",38.604722,-0.048611,1.165,,1.285,1.415,3402
"GALP",38.593222,-0.054917,1.159,,1.259,1.379,3712
"CEPSA ELF",38.62675,-0.0385,1.173,,1.265,1.38,3444
"CEPSA ESPAÑA S.A.",38.354028,-0.772639,1.179,,1.259,1.414,1943
"LEVANTINA",38.356139,-0.770417,1.179,,1.279,,11522
"BP",38.325917,-0.767139,1.159,,1.249,1.409,10582
"MARTI SERRA, S.A.",38.3555,-0.772833,1.099,,1.199,,3649
"CONFORT AUTO",38.358167,-0.770917,1.149,,1.269,1.409,11718
"REPSOL",38.336722,-0.774111,1.179,0.889,1.269,1.419,3542
"GALP ",38.356306,-0.772361,1.099,,1.209,,12853
"REPSOL",38.715917,-0.664056,1.169,,1.269,,3405
"BAÑERES",38.720111,-0.671194,1.099,,1.199,1.289,3663
"COOPERATIVA DIVINA AURORA",38.701889,-0.76775,1.119,0.742,1.205,,1907
"ESTACIONES DE SERVICIO DIEGO S.L.",38.698,-0.771194,1.069,0.689,1.169,1.25,10302
"REPSOL",38.076944,-0.843056,1.189,0.889,1.299,1.359,3574
"GALP",38.533639,-0.16225,1.134,,1.244,1.379,3716
"GALP",38.557694,-0.1015,1.144,,1.254,1.389,3429
"GALP",38.558056,-0.101917,1.144,,1.254,1.389,3430
"REPSOL",38.559583,-0.134444,1.175,,1.275,1.415,11766
"BP BENIDORM",38.544194,-0.11925,1.179,,1.269,1.411,3632
"EUROBENIDORM",38.543139,-0.102722,1.179,,1.269,1.411,3598
"LA ISLETA",38.541722,-0.134139,1.179,,1.269,1.411,1896
"(SIN RÓTULO)",38.698833,-0.386472,1.165,0.859,1.275,,1892
"ROSELLO",38.718611,0.059389,1.128,,1.227,,13579
"REPSOL",38.713389,0.046556,1.159,,1.289,,3526
"GASEXPRESS",38.677722,0.105778,1.109,,1.229,,13780
"BP",38.718139,0.060194,1.169,,1.279,1.429,8795
"MEROIL",38.726757,0.076579,1.129,,1.229,1.389,3393
"MASOIL",38.719222,0.060556,1.109,,1.229,,13381
"(SIN RÓTULO)",38.738972,0.152139,1.099,,1.229,1.349,8349
"REPSOL",38.630583,-0.786556,1.179,0.799,1.269,1.399,3458
"CEPSA",38.059194,-0.885222,1.189,,1.299,1.399,3445
"BIGASOIL",38.059056,-0.884611,1.069,,1.189,,13879
"ATLANTIS EXPRESS",38.477806,-0.424194,1.149,,1.239,,13006
"REPSOL",38.125694,-0.867333,1.169,,1.269,1.379,12442
"BP OIL ESPAÑA, S.A.U.",38.12775,-0.861861,1.169,,1.265,1.399,12401
"PETRONOR",38.143139,-0.927583,1.175,,1.275,1.395,3575
"REPSOL",38.6495,-0.121194,1.193,0.857,1.299,1.398,3669
"AUTOFUEL LOW COST",38.64575,0.051139,1.079,,1.209,,13958
"DRZ",38.645702,0.052301,1.143,,1.257,1.418,1906
"REPSOL",38.645444,0.050278,1.164,,1.279,1.422,3512
"SARAS ENERGIA ",38.646306,0.040556,1.099,,1.229,1.389,1960
"CALPE AUTOMOCION",38.653028,0.037306,1.169,,1.269,1.429,3639
"CALPE AUTOMOCION II",38.652972,0.037806,1.099,,1.219,1.389,9245
"GASEXPRESS",38.646306,0.04175,1.079,,1.209,,13667
"PETRONOR",38.450167,-0.373611,1.149,,1.265,1.385,3567
"REPSOL",38.450278,-0.374361,1.149,,1.265,1.385,3568
"GALP",38.418806,-0.393167,1.169,,1.259,1.349,1941
"REPSOL-RIO SECO",38.424639,-0.406444,1.179,,1.269,,3570
"CAMPELLO-LA GOTETA 2",38.424083,-0.401389,1.179,,1.269,1.369,3665
"SHELL",38.430639,-0.399389,1.179,,1.269,1.389,9651
"MASOIL",38.596361,-0.663889,1.109,,1.229,,14136
"REPSOL",38.57825,-0.654917,1.169,0.829,1.279,1.399,11545
"REPSOL",38.600944,-0.669611,1.165,,1.289,1.429,3675
"BRIOGAS",38.167583,-0.803306,1.179,0.819,1.269,1.349,1914
"SANTA AGUEDA",38.148111,-0.828444,1.199,0.889,1.299,1.399,10306
"REPSOL",38.738722,-0.439694,1.165,,1.275,1.415,3647
"REPSOL",38.717889,-0.45775,1.165,,1.275,1.415,3476
"CARREFOUR",38.730639,-0.443278,1.109,,1.209,1.379,11117
"GALP",38.715167,-0.463167,1.054,,1.164,,3714
"GALP",38.715472,-0.463639,1.104,,1.214,1.354,3715
"SHELL",38.733333,-0.441806,1.089,,1.199,,13901
"PEPE RAMON",38.141528,-0.899639,1.129,,,,10090
"REPSOL",38.147139,-0.889278,1.159,,1.255,1.375,3577
"BP OIL ESPAÑA, S.A.U.",38.143889,-0.898861,1.175,,1.269,1.409,3711
"H.C.",38.231556,-0.81975,1.169,,1.259,,3686
"MOSCARDÓ",38.249167,-0.798056,1.169,0.833,1.259,1.379,8347
"MOSCARDÓ",38.248694,-0.797861,1.169,,1.259,1.379,8346
"E.S.BOCH",38.250861,-0.782583,1.159,,1.239,1.349,10313
"REPSOL",38.233111,-0.791083,1.189,,1.279,1.379,3478
"REPSOL",38.227222,-0.822528,1.159,0.852,1.265,1.405,3668
"CEPSA",38.244333,-0.797861,1.159,,1.265,1.379,10728
"REPSOL",38.196472,-0.812333,1.169,,1.285,1.405,3700
"REPSOL",38.193028,-0.812639,1.169,,1.285,1.405,3701
"GALP",38.839,0.094417,1.144,,1.259,1.399,3725
"REPSOL COMERCIAL",38.835694,0.09375,1.169,,1.269,,12469
"TECKMAR",38.837306,0.084556,1.118,,1.228,,13231
"REPSOL",38.839583,0.098194,1.185,,1.285,1.405,3541
"SARAS ENERGIA ",38.836917,0.095056,1.129,,1.249,1.365,1957
"MOSCARDÓ",38.848333,0.099722,1.169,,1.269,1.389,8348
"BP",38.832667,0.102111,1.179,,1.259,1.409,13036
"SHELL",38.834083,0.113222,1.119,,1.229,,13558
"MAYAYO",38.131278,-0.775194,1.159,0.799,1.249,1.339,1895
"REPSOL",38.139722,-0.774889,1.179,,1.274,1.399,3518
"CEPSA",38.140889,-0.748556,1.174,0.822,1.269,1.384,3438
"REPSOL",38.269472,-0.682194,1.159,,1.265,1.385,3621
"CEPSA",38.2725,-0.690833,1.159,,1.255,1.39,1880
"CONFORT AUTO",38.296528,-0.614861,1.159,,1.255,1.395,11715
"SHELL",38.298056,-0.614472,1.159,,1.239,1.379,8306
"NUEVA MULTI LC",38.297111,-0.615389,1.109,,1.209,,10312
"BETA ",38.269944,-0.67075,1.179,,1.279,1.409,3562
"GALP",38.278972,-0.719639,1.149,,1.249,1.389,3726
"ABIERTO (SERVICIO ATENDIDO)",38.29325,-0.675417,1.159,,1.255,1.41,1882
"LA GALIA (HNOS AZORIN)",38.283139,-0.684083,1.162,,1.258,1.411,3615
"BP",38.264139,-0.72375,1.162,,1.258,1.411,12276
"GASOLINERA D'ELX (S. ATENDIDO)",38.261444,-0.717444,1.087,,1.187,,13870
"CARREFOUR",38.258583,-0.73025,1.139,,1.239,1.409,11118
"GALP",38.260389,-0.71825,1.154,,1.259,1.399,3748
"CEPSA",38.258694,-0.734333,1.119,,1.209,1.324,3709
"EL CANARI",38.263583,-0.7235,1.056,,1.157,,13600
"EROSKI",38.263222,-0.721917,1.056,,1.157,1.29,1947
"E.S. PLUSOIL",38.261528,-0.718056,1.065,,1.165,,13648
"REPSOL",38.257917,-0.678278,1.165,,1.265,1.399,3691
"REPSOL",38.251028,-0.698306,1.159,,1.269,1.399,3685
"REPSOL",38.278306,-0.716694,1.159,,1.269,1.399,3555
"GASOLINERA D'ELX (S. ATENDIDO)",38.277806,-0.718417,1.087,,1.187,1.29,12301
"REPSOL",38.300917,-0.740722,1.159,,1.269,,3466
"GALP",38.282778,-0.721944,1.149,,1.249,1.389,9392
"PLENOIL",38.281083,-0.713389,1.057,,1.157,,14094
"PETROPRIX",38.283917,-0.714278,1.059,,1.168,,13586
"GALP",38.261861,-0.708806,1.169,,1.269,1.409,3742
"SHELL",38.2525,-0.703056,1.139,,1.244,1.384,1935
"PETRONOR",38.29175,-0.592472,1.169,0.849,1.265,1.395,9649
