"name","lat","lon","gasoA","gasoB","gas95","gas98","id"
"INLOCOR S.L. ""CEPSA""",38.998111,-1.831611,1.209,0.869,1.279,1.399,4790
"AB OIL",39.021778,-1.886278,1.108,,1.199,1.339,4413
"LOS ANGELES DE LA MANCHA, S.L.",38.971722,-1.845278,1.199,,1.269,1.389,9546
"LOS ANGELES DE LA MANCHA",38.971778,-1.845306,1.199,,1.269,1.389,11297
"REPSOL",39.031528,-1.891361,1.229,,1.289,1.409,11087
"VALERO 24H",39.021583,-1.886556,1.109,,1.219,,13930
"E.S.",39.012472,-1.889417,1.099,,,,10129
"GMOIL",39.022139,-1.882056,1.039,,1.149,,13369
"INPEALSA",39.016361,-1.893944,1.129,,1.229,,4417
"CEPSA",39.059806,-1.93325,1.219,,1.289,1.404,5173
"CEPSA",39.060528,-1.933056,1.219,,1.299,1.414,5174
"CEPSA",38.646833,-1.978917,1.209,0.849,1.299,,4794
"EL JUCAR",39.203167,-1.433222,1.189,,1.279,,8097
"CAMPSA",38.673111,-2.492222,1.209,,1.269,1.409,5241
"REPSOL",38.808528,-2.327639,1.209,,1.269,1.409,5134
"CEPSA",38.879167,-1.098889,1.214,,1.284,1.399,4872
"REPSOL",38.874583,-1.100528,1.209,,1.259,1.379,4877
"CEPSA",38.878278,-1.143722,1.225,,1.299,1.414,4799
"SHELL",38.875028,-1.17575,1.219,,1.304,1.444,4383
"GASOLINERA LOW COST PENADES",38.850278,-1.027694,1.129,0.765,1.225,,14129
"CEPSA",38.871556,-1.108,1.214,,1.284,,4798
"GASÓLEOS S. ALMANSA",38.874083,-1.089278,1.129,,,,11931
"CEPSA",38.859944,-1.08475,1.214,,1.284,,4788
"E.S. BALAZOTE S.L.",38.878028,-2.150639,1.189,0.855,1.269,,4396
"E.S. BARRAX S.L.",39.043139,-2.195139,1.189,0.855,1.269,1.395,4399
"COABA",39.051236,-2.192996,1.112,0.698,,,9254
"MEROIL",38.516417,-2.617667,1.158,,1.267,,11364
"REPSOL",38.876111,-1.331611,1.229,,1.289,1.409,5269
"REPSOL",38.875861,-1.3315,1.229,,1.289,1.409,5268
"CAMPSA",38.953361,-2.535056,1.209,0.884,1.269,1.409,5282
"CARMONED",39.283944,-1.477806,1.179,0.799,1.269,1.369,5204
"PARGA I",38.727472,-0.943,1.189,,1.299,1.44,5142
"BP OIL",38.721917,-0.933861,1.209,,1.299,1.441,9293
"ES CAUDETE",38.68275,-0.946306,1.139,,1.249,1.359,4405
"GALP",38.708944,-0.982111,1.159,,1.249,1.409,5323
"REPSOL",38.756417,-0.955833,1.229,0.88,1.289,1.409,4820
"TRANSPORTES CAUDETE",38.710861,-0.974778,1.112,0.813,,,12471
"REPSOL",38.937583,-1.758,1.229,,1.289,1.409,5170
"REPSOL",38.938611,-1.757611,1.229,,1.289,1.409,5171
"PETRONOR",38.915972,-1.726278,1.199,,1.259,1.359,5230
"REPSOL",38.803389,-1.731861,1.209,,1.269,1.393,5196
"CEPSA",38.898306,-1.502806,1.219,,1.299,1.429,4800
"CEPSA",38.921583,-1.583694,1.219,,1.299,,4786
"CAMPSA",38.451306,-2.044778,1.199,0.884,1.269,1.409,5255
"Nº 7374",38.689833,-1.433306,,0.739,1.289,1.399,4422
"ES SAN ANTONIOABAD. FUENTEALBILLA",39.269972,-1.548639,1.119,0.729,1.229,,4403
"REPSOL",39.086278,-1.963944,1.229,,1.289,1.409,4841
"CAMPSA",39.107667,-1.990194,1.209,,1.269,1.409,5237
"CEPSA",39.238111,-1.635111,1.195,,1.287,1.399,4789
"CEPSA",38.417306,-1.571667,1.214,,1.284,1.399,5312
"BP",38.511222,-1.696972,1.209,,1.259,1.389,4423
"REPSOL",38.502889,-1.714556,1.209,,1.259,1.389,4806
"PETRONOR",38.506806,-1.687833,1.209,,1.259,1.389,4831
"REPSOL",38.524444,-1.703056,1.209,,1.259,1.389,5135
"HELLIN GAS S.L.",38.495972,-1.636389,1.099,0.899,1.259,1.389,11181
"IDS",38.545111,-1.705389,1.254,,,,11142
"PETRONOR",38.641722,-1.844139,1.137,0.769,1.267,,5113
"E.S. MADRIGUERAS ",38.526528,-1.708944,1.149,,,,10171
"MULTSER-OIL",38.502528,-1.677694,1.118,,1.208,,14148
"GALP",38.46425,-1.596722,1.199,,1.279,1.419,10575
"CARBURANTES GARCIA LOZANO",38.528306,-1.706972,1.179,,1.229,,4869
"PETROGAS",38.532389,-1.694889,1.118,,1.208,,13229
"REPSOL",38.491861,-1.741111,1.209,0.884,1.259,1.389,5163
"E.S. SIERRA DEL SEGURA",38.356556,-2.111056,1.185,0.833,1.254,1.387,4393
"E.S. VIRGEN DE LA CRUZ",38.948472,-2.354861,1.209,,1.299,,4371
"E.S. MADRIGUERAS",39.226611,-1.800611,1.139,,1.239,,10983
"REPSOL",39.233056,-1.799472,1.199,0.889,1.259,1.399,5232
"REPSOL",39.276056,-2.330333,1.199,0.799,1.279,1.419,5277
"LOS CORRALES",38.785917,-1.33025,1.189,,1.279,,5202
"INPEALSA",39.043806,-2.485028,1.129,,1.239,,5213
"CAMPSA",38.151167,-2.293444,1.209,0.884,1.269,1.389,5265
"CAMPSA",38.622944,-1.497667,1.179,0.884,1.259,1.383,10619
"ONTALBA S. COOP DE C-LM",38.609556,-1.508333,1.06,0.69,,,11340
"REPSOL",38.967167,-2.7515,1.209,0.884,1.269,1.409,5270
"CEPSA",38.828806,-1.553694,1.214,0.839,1.289,,4791
"E.S. LEDAÑA ",38.805278,-1.736389,1.129,,,,11977
"REPSOL",38.717556,-1.91075,1.199,0.842,1.299,,5238
"SAT SANTA CRUZ DE POZO LORENTE",39.081278,-1.512611,1.099,0.699,,,12334
"INLOCOR S.L.",38.804722,-2.098778,1.209,0.879,1.269,1.399,4410
"CEPSA",38.493528,-2.411444,1.214,,1.284,1.399,4793
"CANOIL",38.771194,-2.450028,1.169,,1.249,,4370
"CASA JUANITO RESTAURANTE",39.212361,-2.171028,1.219,,1.292,,4891
"CEPSA",39.212861,-2.171778,1.214,,1.284,1.399,11279
"GALP",39.225,-2.186083,1.219,,1.289,1.395,5316
"GALP",39.143972,-2.05125,1.219,,1.289,1.395,5317
"REPSOL",39.201667,-2.149,1.209,,1.269,1.369,4894
"CAMPSA",39.213722,-2.156667,1.209,,1.269,1.369,5162
"REPSOL",39.212972,-2.166444,1.229,,1.289,1.409,11427
"GASPLAY",39.218389,-2.158028,1.099,,1.199,,13480
"NAVARRO Y VALERO, S.L",38.331361,-1.981861,1.189,0.869,1.269,1.409,4392
"REPSOL",39.25975,-1.911389,1.199,,1.259,,5284
"LA GAVIOTA GASOLINERAS",39.256194,-1.912194,1.092,,1.182,,12953
"SAN ROQUE DE TOBARRA S. COOP. DE C-LM",38.603306,-1.694083,1.085,0.755,,,12786
"NTRA. SRA. DE LA ENCARNACION",38.601722,-1.680833,1.089,,1.189,,13778
"E.S. TOBARRA",38.594639,-1.685417,1.189,,1.289,1.409,11399
"REPSOL",38.602278,-1.680917,1.199,0.895,1.289,1.419,5219
"Nº 15.526",39.131944,-1.679528,1.199,0.849,1.279,1.38,4391
"RESTAURANTE LAS POLAS",39.302389,-2.067639,1.139,,1.239,,4895
"REPSOL",39.366861,-1.592778,1.199,0.856,1.269,1.409,5258
"REPSOL",38.581722,-2.626222,1.209,0.889,1.299,1.399,4893
"BP OIL ESPAÑA, S.A.",39.277056,-2.591722,1.159,,1.269,1.369,11976
"VEN Y VEN OIL",39.276944,-2.590028,1.129,,1.239,1.329,12015
"REPSOL",39.278222,-2.602028,1.169,0.869,1.279,1.379,5305
"REPSOL",39.293722,-2.567139,1.209,,1.259,1.359,5167
"REPSOL",39.257528,-2.613778,1.209,0.885,1.259,1.359,5123
"ESTACIÓN DE SERVICIO AVENIDA DEL OESTE",39.27225,-2.617083,1.179,0.889,1.296,1.389,4368
"REPSOL",39.258778,-2.586778,1.214,,1.284,1.399,11797
"CEPSA",39.205194,-2.708528,1.214,,1.284,1.399,12146
"CEPSA",39.198,-2.713722,1.214,0.929,1.284,1.399,5184
"GALP",39.272056,-2.594111,1.139,,1.249,,5327
"CARREFOUR",39.285722,-2.579639,1.159,,1.249,1.359,4442
"CEPSA",39.261472,-2.599417,1.209,0.877,1.296,,4785
"CAMPSA",38.368278,-2.30225,,0.884,,,4439
"CEPSA",38.368667,-2.314667,1.214,,1.284,,4796
"GALP",38.408861,-0.599444,1.253,,1.349,1.464,11305
"GALP",38.406528,-0.599972,1.253,,1.349,1.464,11306
"PETRONOR",38.434417,-0.63725,1.189,0.894,1.309,,3683
"CEPSA",38.199389,-0.848833,1.204,0.879,1.316,,3565
"REPSOL",38.165222,-0.89475,1.199,0.879,1.309,1.419,3588
"REPSOL",38.199417,-0.848722,1.199,,1.309,1.419,3589
"REPSOL",38.175028,-0.854056,1.209,0.884,1.309,1.409,3692
"PETROMAX",38.689389,-0.480139,1.119,,1.229,1.369,14115
"SHELL",38.688639,-0.479611,1.129,,1.258,1.398,9298
"MAS OIL ALCOY",38.689083,-0.479694,1.129,,1.249,,13370
"GALP",38.695083,-0.477972,1.075,,1.209,1.349,3713
"GALP",38.683389,-0.471306,1.125,,1.259,1.399,3728
"PETRONOR",38.691889,-0.489611,1.169,,1.295,1.435,3586
"REPSOL",38.714361,-0.462528,1.169,,1.295,1.435,3475
"REPSOL",38.70875,-0.472556,1.169,,1.295,1.435,11428
"ARBIT",38.581361,-0.105389,1.118,,1.218,1.418,3623
"GALP",38.567722,-0.082972,1.169,,1.274,1.425,3733
"BP",38.058389,-0.746611,1.195,,1.305,1.447,11929
"CEPSA",38.339222,-0.998222,1.199,0.869,1.309,,3416
"LOW GAS PLUS",38.463056,-0.471417,1.065,,1.162,1.29,3724
"LOW GAS PLUS",38.462833,-0.470139,1.065,,1.162,1.29,3723
"REPSOL",38.351361,-0.487472,1.189,,1.299,,3643
"BP OIL ESPAÑA",38.359278,-0.466972,1.189,,1.299,1.441,10940
"BP OIL ESPAÑA",38.359667,-0.467361,1.189,,1.299,1.441,10941
"REPSOL",38.357,-0.47675,1.189,,1.299,,3673
"REPSOL",38.375333,-0.499444,1.185,,1.289,1.429,12283
"REPSOL",38.376194,-0.508861,1.185,,1.289,1.429,3690
"REPSOL",38.370222,-0.4975,1.185,,1.289,1.429,3550
"GM OIL",38.377722,-0.504722,1.039,,1.139,,12649
"SHELL",38.374139,-0.506833,1.125,,1.239,1.384,8379
"REPSOL",38.364222,-0.494306,1.185,,1.289,,10245
"CEPSA",38.355528,-0.487889,1.204,,1.299,,3431
"REPSOL",38.358556,-0.483944,1.189,,1.299,1.439,3593
"CEPSA",38.375111,-0.486944,1.204,,1.299,1.414,3421
"ALCAMPO",38.370694,-0.466806,1.039,,1.139,1.298,13283
"CEPSA",38.363639,-0.434556,1.204,,1.299,1.414,3417
"GALP",38.37,-0.446667,1.189,,1.299,1.409,8300
"VISTAHERMOSA",38.375472,-0.453806,1.189,,1.299,1.441,3603
"LA GOTETA",38.355389,-0.472306,1.189,,1.299,1.414,3580
"CAMPSA",38.378083,-0.488194,1.179,,1.299,1.439,3695
"REPSOL",38.401,-0.47775,1.185,,1.309,1.429,3470
"AVANZA",38.383583,-0.48975,1.087,,1.178,,13568
"GASEXPRESS",38.375972,-0.498972,1.057,,1.157,,13572
"E.S. REJAS VERDES",38.370083,-0.486611,1.178,,1.288,1.429,10710
"PETROPRIX",38.376944,-0.499722,1.057,,1.147,,13585
"REPSOL",38.38625,-0.447417,1.199,,1.305,1.425,3680
"FEROYL",38.385639,-0.449972,1.169,,1.289,1.409,13759
"CONFORT AUTO",38.344,-0.524194,1.165,,1.255,1.369,11716
"PETRONOR",38.344944,-0.523167,1.185,,1.305,1.435,3684
"PETROALACANT",38.34825,-0.555389,1.158,0.825,1.248,1.358,9191
"SHELL",38.345583,-0.517889,1.159,,1.259,1.399,9119
"BALLENOIL",38.345056,-0.522278,1.109,,1.219,,13593
"CEPSA",38.343611,-0.545111,1.204,,1.299,,3406
"TAMOIL",38.335861,-0.512472,1.158,,1.258,1.358,3731
"CEPSA",38.337778,-0.500389,1.204,,1.299,1.414,3412
"GALP",38.330583,-0.5135,1.179,,1.279,1.399,3729
"PETROPRIX",38.303611,-0.521389,1.098,,1.178,,13584
"GALP",38.337778,-0.523139,1.169,,1.259,1.399,3749
"CEPSA",38.338611,-0.516,1.204,,1.299,1.414,9302
"GALP",38.34525,-0.520556,1.159,,1.259,1.379,3727
"PETRO ALACANT",38.344917,-0.518333,1.158,,1.248,1.358,12485
"CARREFOUR",38.340028,-0.51775,1.149,,1.249,,12961
"CEPSA",38.344139,-0.538472,1.204,0.839,1.299,1.414,3446
"PETRONOR",38.342361,-0.607083,1.185,,1.305,1.445,3660
"REPSOL",38.4115,-0.565444,1.189,,1.309,1.429,9455
"REPSOL",38.411,-0.565972,1.129,,1.249,1.405,1893
"ATALAYAS",38.338278,-0.566472,1.209,,1.309,,3453
"CEPSA",38.339667,-0.564806,,,,,12578
"CEPSA",38.123556,-0.781806,1.204,0.852,1.299,1.414,3410
"REPSOL",38.104778,-0.797083,1.2,0.889,1.319,1.439,9717
"GALP",38.115139,-0.78875,1.175,,1.273,1.349,3721
"CAMPSA EXPRESS",38.103833,-0.781472,1.159,,1.265,1.389,3514
"LAS MAROMAS",38.099361,-0.796528,1.159,0.849,1.259,1.349,9613
"GALP",38.593222,-0.054917,1.179,,1.289,1.409,3712
"REPSOL",38.605917,-0.078472,1.189,,1.305,1.445,3484
"REPSOL",38.586556,-0.064694,1.189,,1.305,1.445,3517
"REPSOL",38.604722,-0.048611,1.189,,1.305,1.445,3402
"CEPSA ELF",38.62675,-0.0385,1.204,,1.305,1.42,3444
"BP",38.325917,-0.767139,1.189,,1.299,1.441,10582
"REPSOL",38.336722,-0.774111,1.199,0.889,1.299,1.419,3542
"CONFORT AUTO",38.358167,-0.770917,1.175,,1.279,1.409,11718
"CEPSA ESPAÑA S.A.",38.354028,-0.772639,1.204,,1.299,1.414,1943
"MARTI SERRA, S.A.",38.3555,-0.772833,1.129,,1.229,,3649
"LEVANTINA",38.356139,-0.770417,1.179,,1.289,,11522
"GALP ",38.356306,-0.772361,1.139,,1.249,,12853
"REPSOL",38.715917,-0.664056,1.195,,1.299,,3405
"BAÑERES",38.720111,-0.671194,1.099,,1.199,1.289,3663
"COOPERATIVA DIVINA AURORA",38.701889,-0.76775,1.129,0.748,1.229,,1907
"ESTACIONES DE SERVICIO DIEGO S.L.",38.698,-0.771194,1.099,0.72,1.199,1.25,10302
"REPSOL",38.076944,-0.843056,1.209,0.899,1.319,1.379,3574
"GALP",38.557694,-0.1015,1.169,,1.274,1.425,3429
"GALP",38.558056,-0.101917,1.169,,1.274,1.425,3430
"GALP",38.533639,-0.16225,1.098,,1.215,1.365,3716
"BP BENIDORM",38.544194,-0.11925,1.199,,1.309,1.451,3632
"REPSOL",38.559583,-0.134444,1.199,,1.309,1.449,11766
"EUROBENIDORM",38.543139,-0.102722,1.199,,1.309,1.451,3598
"LA ISLETA",38.541722,-0.134139,1.199,,1.309,1.451,1896
"(SIN RÓTULO)",38.698833,-0.386472,1.185,0.869,1.305,,1892
"GASEXPRESS",38.677722,0.105778,1.129,,1.249,,13780
"ROSELLO",38.718611,0.059389,1.128,,1.227,,13579
"BP",38.718139,0.060194,1.189,,1.299,1.445,8795
"MEROIL",38.726757,0.076579,1.149,,1.259,1.429,3393
"MASOIL",38.719222,0.060556,1.129,,1.249,,13381
"REPSOL",38.713389,0.046556,1.189,,1.295,,3526
"(SIN RÓTULO)",38.738972,0.152139,1.099,,1.259,1.399,8349
"REPSOL",38.630583,-0.786556,1.199,0.829,1.299,1.439,3458
"CEPSA",38.059194,-0.885222,1.199,,1.309,1.414,3445
"BIGASOIL",38.059056,-0.884611,1.089,,1.199,,13879
"ATLANTIS EXPRESS",38.477806,-0.424194,1.169,,1.279,,13006
"BP OIL ESPAÑA, S.A.U.",38.12775,-0.861861,1.195,,1.299,1.409,12401
"PETRONOR",38.143139,-0.927583,1.209,,1.319,1.419,3575
"REPSOL",38.125694,-0.867333,1.189,,1.299,1.409,12442
"REPSOL",38.6495,-0.121194,1.216,0.883,1.319,1.423,3669
"AUTOFUEL LOW COST",38.64575,0.051139,1.099,,1.229,,13958
"DRZ",38.645702,0.052301,1.165,,1.291,1.449,1906
"CALPE AUTOMOCION",38.653028,0.037306,1.195,,1.309,1.455,3639
"CALPE AUTOMOCION II",38.652972,0.037806,1.119,,1.239,1.415,9245
"GASEXPRESS",38.646306,0.04175,1.099,,1.229,,13667
"SARAS ENERGIA ",38.646306,0.040556,1.119,,1.249,1.429,1960
"REPSOL",38.645444,0.050278,1.189,,1.297,1.445,3512
"GALP",38.418806,-0.393167,1.179,,1.269,1.369,1941
"REPSOL-RIO SECO",38.424639,-0.406444,1.199,,1.299,,3570
"CAMPELLO-LA GOTETA 2",38.424083,-0.401389,1.199,,1.299,1.409,3665
"SHELL",38.430639,-0.399389,1.199,,1.299,1.419,9651
"PETRONOR",38.450167,-0.373611,1.189,,1.299,1.399,3567
"REPSOL",38.450278,-0.374361,1.189,,1.299,1.399,3568
"REPSOL",38.57825,-0.654917,1.195,0.829,1.299,1.429,11545
"REPSOL",38.600944,-0.669611,1.205,,1.299,1.439,3675
"MASOIL",38.596361,-0.663889,1.129,,1.249,,14136
"BRIOGAS",38.167583,-0.803306,1.199,0.819,1.299,1.369,1914
"GASEXPRESS",38.148111,-0.828444,1.099,,1.209,,10306
"GALP",38.715472,-0.463639,1.125,,1.259,1.399,3715
"CARREFOUR",38.730639,-0.443278,1.129,,1.249,1.419,11117
"SHELL",38.733333,-0.441806,1.109,,1.229,,13901
"GALP",38.715167,-0.463167,1.075,,1.209,,3714
"REPSOL",38.738722,-0.439694,1.169,,1.295,1.435,3647
"REPSOL",38.717889,-0.45775,1.169,,1.295,1.435,3476
"REPSOL",38.147139,-0.889278,1.189,,1.299,1.439,3577
"BP OIL ESPAÑA, S.A.U.",38.143889,-0.898861,1.195,,1.299,1.409,3711
"PEPE RAMON",38.141528,-0.899639,1.145,,,,10090
"H.C.",38.231556,-0.81975,1.189,,1.305,,3686
"MOSCARDÓ",38.248694,-0.797861,1.185,,1.299,1.399,8346
"MOSCARDÓ",38.249167,-0.798056,1.185,0.833,1.299,1.399,8347
"CEPSA",38.244333,-0.797861,1.179,,1.295,1.409,10728
"REPSOL",38.227222,-0.822528,1.189,0.884,1.295,1.435,3668
"REPSOL",38.196472,-0.812333,1.199,,1.295,1.425,3700
"REPSOL",38.193028,-0.812639,1.199,,1.295,1.425,3701
"REPSOL",38.233111,-0.791083,1.209,,1.309,1.409,3478
"REPSOL",38.839583,0.098194,1.199,,1.315,1.415,3541
"MOSCARDÓ",38.848333,0.099722,1.199,,1.309,1.429,8348
"BP",38.832667,0.102111,1.189,,1.309,1.439,13036
"SARAS ENERGIA ",38.836917,0.095056,1.149,,1.259,1.385,1957
"GALP",38.839,0.094417,1.159,,1.269,1.415,3725
"REPSOL COMERCIAL",38.835694,0.09375,1.195,,1.309,,12469
"TECKMAR",38.837306,0.084556,1.138,,1.248,,13231
"SHELL",38.834083,0.113222,1.139,,1.249,,13558
"MAYAYO",38.131278,-0.775194,1.169,0.799,1.249,1.339,1895
"CEPSA",38.140889,-0.748556,1.204,0.852,1.299,1.414,3438
"REPSOL",38.139722,-0.774889,1.199,,1.304,1.434,3518
"CEPSA",38.2725,-0.690833,1.202,,1.305,1.439,1880
"REPSOL",38.269472,-0.682194,1.189,,1.299,1.439,3621
"CONFORT AUTO",38.296528,-0.614861,1.189,,1.295,1.399,11715
"SHELL",38.298056,-0.614472,1.189,,1.305,1.435,8306
"BETA ",38.269944,-0.67075,1.219,,1.319,1.449,3562
"NUEVA MULTI LC",38.297111,-0.615389,1.139,,1.239,,10312
"ABIERTO (SERVICIO ATENDIDO)",38.29325,-0.675417,1.187,,1.298,1.438,1882
"GALP",38.278972,-0.719639,1.195,,1.299,1.449,3726
"LA GALIA (HNOS AZORIN)",38.283139,-0.684083,1.198,,1.303,1.456,3615
"BP",38.264139,-0.72375,1.198,,1.303,1.456,12276
"CEPSA",38.258694,-0.734333,1.149,,1.249,1.364,3709
"EROSKI",38.263222,-0.721917,1.095,,1.196,1.3,1947
"CARREFOUR",38.258583,-0.73025,1.159,,1.279,1.439,11118
"GALP",38.260389,-0.71825,1.179,,1.299,1.449,3748
"E.S. PLUSOIL",38.261528,-0.718056,1.095,,1.195,,13648
"GASOLINERA D'ELX (S. ATENDIDO)",38.261444,-0.717444,1.108,,1.209,,13870
"EL CANARI",38.263583,-0.7235,1.075,,1.176,,13600
"REPSOL",38.257917,-0.678278,1.199,,1.299,1.429,3691
"REPSOL",38.251028,-0.698306,1.189,,1.309,1.449,3685
"REPSOL",38.278306,-0.716694,1.189,,1.309,1.449,3555
"GASOLINERA D'ELX (S. ATENDIDO)",38.277806,-0.718417,1.108,,1.209,1.32,12301
"PETROPRIX",38.283917,-0.714278,1.069,,1.168,,13586
"PLENOIL",38.281083,-0.713389,1.077,,1.177,,14094
"GALP",38.282778,-0.721944,1.179,,1.299,1.449,9392
"REPSOL",38.300917,-0.740722,1.189,,1.309,,3466
"GALP",38.261861,-0.708806,1.209,,1.319,1.469,3742
"SHELL",38.2525,-0.703056,1.169,,1.294,1.434,1935
"GALP",38.307972,-0.60625,1.209,,1.309,1.409,8304
"GALP",38.309528,-0.605694,1.209,,1.319,1.409,8305
